데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대
2002,2019,7.98,8,0,2,0,0,0.0,14.666666666666666,20,3,3,2,7,13,13,1.57,0,0,0,0,68,262,0.323,4,0,0,1,0,0,0,3,0,0,2,0,0,0,20,16,0.321,32.8,17.9,4.3,1.84,0.368,0.532,0.9,8,3,14.666666666666666,0,0,2,1,0,1.0,20000,-0.324,0,0.0458590007,2.971424528,0,1651.6666666666667,0.0,1983,6,9,37,0,0,1,0,0,0,0,0,0,0,0
2002,2020,7.68,13,0,3,0,0,0.0,34.0,49,6,10,3,15,32,29,1.74,0,0,1,0,160,581,0.34,8,0,1,2,1,0,0,4,0,0,4,0,0,3,44,38,0.344,44.7,17.1,3.97,2.65,0.39,0.521,0.911,13,4,34.0,0,0,3,3,0,1.0,3000,-0.43,0,0.0421818182,3.013606347,0,1685.6666666666667,0.0,1983,6,9,38,0,0,0,0,0,0,1,0,0,0,0
2006,2007,3.21,73,4,7,9,15,0.364,81.33333333333333,65,5,28,6,52,30,29,1.14,0,0,0,5,336,1216,0.225,9,1,10,3,5,1,1,0,0,4,19,23,1,8,114,61,0.255,16.7,15.0,5.75,3.1,0.304,0.315,0.619,73,0,81.66666666666667,2,0,4,22,1,0.929,2000,2.215,0,0.178410795,0.178410795,0,81.33333333333333,0.0,1987,10,29,21,0,0,0,0,0,0,0,0,0,0,1
2006,2008,3.54,52,1,6,1,6,0.143,56.0,55,2,20,9,34,29,22,1.34,0,0,0,0,247,901,0.259,7,2,4,2,1,2,0,0,0,1,12,8,0,3,66,59,0.298,17.3,16.1,5.46,3.21,0.346,0.34,0.686,52,0,56.66666666666666,0,2,1,15,1,1.0,4000,0.842,0,0.0232350313,0.201645826,0,137.33333333333331,0.0,1987,10,29,22,0,0,0,0,0,0,0,0,1,0,0
2006,2009,4.44,25,1,0,0,1,1.0,24.33333333333333,24,2,11,4,24,14,12,1.44,0,0,0,1,106,434,0.264,4,0,0,0,1,0,0,0,0,1,2,1,0,5,22,21,0.338,17.4,17.8,8.88,4.07,0.368,0.374,0.742,25,0,24.33333333333333,0,0,1,3,0,1.0,5500,0.393,0,0.015130674,0.2167765,0,161.66666666666663,0.0,1987,10,29,23,0,0,0,0,0,0,0,0,1,0,0
2002,2015,7.36,3,0,0,0,0,0.0,3.6666666666666665,0,0,5,0,2,3,3,1.36,0,0,0,0,16,73,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,0.0,24.3,19.9,4.91,12.27,0.313,0.0,0.313,3,0,3.6666666666666665,0,0,0,0,0,0.0,3300,0.01,0,0.00339443313,0.00770013819,0,3.6666666666666665,0.0,1983,4,28,33,0,1,0,0,0,0,0,0,0,0,0
2002,2016,3.31,7,1,0,0,0,1.0,16.333333333333332,13,3,7,1,3,6,6,1.22,0,0,0,0,68,239,0.22,2,0,1,0,0,0,0,0,0,1,2,0,0,2,23,20,0.189,34.1,14.6,1.65,3.86,0.313,0.407,0.72,7,0,16.333333333333332,0,0,0,2,0,1.0,2700,0.441,0,0.0329949239,0.0406950621,0,20.0,0.0,1983,4,28,34,0,0,0,0,0,0,0,0,1,0,0
2002,2017,9.6,13,0,1,0,0,0.0,15.0,26,4,3,2,5,16,16,1.93,0,0,0,0,75,229,0.382,2,0,2,0,1,1,0,0,0,0,3,1,0,0,14,23,0.373,17.6,15.3,3.0,1.8,0.425,0.588,1.013,13,0,15.0,0,0,0,2,0,1.0,3500,-0.315,0,0.00867507886,0.0493701409,0,35.0,0.0,1983,4,28,35,0,0,0,0,0,0,0,0,1,0,0
2002,2007,5.68,5,0,0,0,0,0.0,6.333333333333333,9,1,0,0,3,4,4,1.42,0,0,0,0,27,93,0.346,3,0,0,1,0,0,0,0,0,0,3,0,0,1,9,6,0.348,18.6,14.7,4.26,0.0,0.333,0.577,0.91,5,0,6.666666666666667,0,0,0,0,0,0.0,2000,0.035,0,0.0,0.0,0,6.333333333333333,0.0,1983,10,28,25,0,0,0,0,0,0,0,0,0,0,1
2002,2008,6.75,8,1,0,1,0,1.0,5.333333333333333,8,1,2,1,3,4,4,1.88,0,0,0,0,26,113,0.364,2,0,0,1,0,0,0,0,0,1,2,1,0,1,5,7,0.368,14.1,21.2,5.06,3.38,0.423,0.591,1.014,7,0,5.666666666666667,0,0,0,1,1,1.0,2000,-0.039,0,0.00714924039,0.00714924039,0,11.666666666666666,0.0,1983,10,28,26,0,0,0,0,0,0,0,0,1,0,0
1986,2002,3.24,47,1,2,1,12,0.333,25.0,21,3,8,4,29,10,9,1.16,0,0,0,0,104,439,0.236,6,0,3,0,2,3,0,0,0,1,6,16,0,2,23,16,0.316,9.3,17.6,10.44,2.88,0.327,0.404,0.731,47,0,26.666666666666668,1,0,1,5,1,0.857,7000,0.686,0,0.0327868852,0.0327868852,0,25.0,0.0,1962,7,24,41,0,0,0,0,0,0,0,0,0,1,0
1986,2003,4.15,36,0,0,0,8,0.0,13.0,18,0,6,3,3,6,6,1.85,0,0,0,0,62,230,0.36,6,1,3,0,2,2,0,0,0,0,1,14,0,1,17,12,0.383,6.4,17.7,2.08,4.15,0.458,0.52,0.978,36,0,13.0,0,0,0,5,0,1.0,7000,0.238,0,0.26984127,0.302628155,0,38.0,0.0,1962,7,24,42,0,0,0,0,1,0,0,0,0,0,0
2016,2016,5.4,1,0,0,0,0,0.0,1.6666666666666663,3,0,0,1,0,2,1,1.8,0,0,0,0,10,32,0.333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0.333,32.0,19.2,0.0,0.0,0.4,0.444,0.844,1,0,1.6666666666666663,0,0,0,0,0,0.0,2700,-0.025,0,0.0219966159,0.0219966159,0,1.6666666666666663,0.0,1997,3,8,20,0,0,1,0,0,0,0,0,0,0,0
2016,2017,5.36,26,5,7,0,0,0.417,94.0,95,13,32,6,49,59,56,1.35,0,0,5,0,397,1451,0.27,19,3,5,2,3,12,0,16,5,0,6,0,0,12,111,99,0.281,55.8,15.4,4.69,3.06,0.339,0.452,0.791,26,16,94.0,0,1,9,17,2,1.0,3000,0.496,0,0.279179811,0.301176427,0,95.66666666666669,0.0,1997,3,8,21,0,0,1,0,0,0,0,0,0,0,0
2016,2018,7.54,25,2,10,0,0,0.167,105.0,145,15,48,9,64,95,88,1.84,0,0,3,0,496,1984,0.334,25,5,3,2,0,7,2,21,2,0,0,0,0,14,104,123,0.364,79.4,18.9,5.49,4.11,0.41,0.518,0.928,25,21,105.0,0,2,8,9,2,1.0,7000,-1.194,0,0.131014064,0.432190491,0,200.66666666666669,0.0,1997,3,8,22,0,0,1,0,0,0,0,0,0,0,0
2016,2019,3.78,41,5,4,0,9,0.556,66.66666666666667,63,2,27,4,40,31,28,1.35,0,0,0,1,285,1059,0.256,11,1,4,4,1,3,0,2,0,5,3,11,0,4,68,79,0.293,25.8,15.9,5.4,3.65,0.335,0.333,0.668,41,2,66.66666666666667,2,0,5,9,1,0.875,7000,0.99,0,0.0595482546,0.491738746,0,267.33333333333337,0.0,1997,3,8,23,0,0,1,0,0,0,0,0,0,0,0
2016,2020,5.85,33,4,0,0,3,1.0,32.333333333333336,37,6,23,1,28,24,21,1.86,0,0,0,2,158,599,0.285,7,2,2,2,1,3,0,0,0,4,8,8,0,3,28,39,0.316,18.2,18.5,7.79,6.4,0.391,0.508,0.899,33,0,32.333333333333336,1,1,2,5,1,0.875,12000,-0.279,0,0.0421818182,0.533920564,0,299.6666666666667,0.0,1997,3,8,24,0,0,1,0,0,0,0,0,0,0,0
2014,2016,4.74,21,1,0,0,1,1.0,24.666666666666668,16,3,12,3,18,13,13,1.14,0,0,0,0,99,417,0.19,4,0,0,0,0,1,0,0,0,1,10,0,0,3,24,26,0.206,19.9,16.9,6.57,4.38,0.313,0.345,0.658,21,0,24.666666666666668,0,0,0,4,0,1.0,2700,0.393,0,0.0372250423,0.0372250423,0,24.666666666666668,0.0,1988,11,16,29,0,0,0,0,1,0,0,0,0,0,0
2014,2017,10.13,9,0,0,0,0,0.0,8.0,12,3,6,1,2,12,9,2.25,0,0,0,0,44,175,0.324,4,0,0,0,0,2,0,0,0,0,5,0,0,0,9,14,0.281,19.4,21.9,2.25,6.75,0.432,0.676,1.108,9,0,8.0,0,0,0,0,0,0.0,4000,-0.335,0,0.0299684543,0.0671934966,0,32.66666666666667,0.0,1988,11,16,30,0,0,0,0,1,0,0,0,0,0,0
2014,2018,5.32,51,3,0,0,13,1.0,44.0,48,7,21,5,33,33,26,1.57,0,0,0,1,205,821,0.27,10,0,0,1,1,4,0,0,0,3,5,14,0,3,57,41,0.295,16.1,18.7,6.75,4.3,0.361,0.444,0.805,51,0,44.0,0,1,4,6,0,1.0,3000,-0.042,0,0.0940044412,0.161197938,0,76.66666666666667,0.0,1988,11,16,31,0,0,0,0,1,0,0,0,0,0,0
2014,2019,3.21,44,1,2,1,8,0.333,42.0,32,1,22,1,35,15,15,1.29,0,0,0,1,175,684,0.215,3,1,3,0,2,2,0,0,0,1,7,9,0,1,34,48,0.274,15.5,16.3,7.5,4.71,0.32,0.268,0.588,44,0,42.0,0,2,0,6,0,1.0,3000,1.172,0,0.029431896,0.190629834,0,118.66666666666669,0.0,1988,11,16,32,0,0,0,0,1,0,0,0,0,0,0
2014,2020,6.56,29,2,2,2,2,0.5,23.33333333333333,31,6,11,3,17,20,17,1.8,0,0,0,1,114,452,0.32,5,0,2,1,1,3,1,0,0,2,7,8,1,2,26,24,0.333,15.6,19.4,6.56,4.24,0.402,0.557,0.959,29,0,23.33333333333333,0,0,0,2,0,1.0,11000,-0.254,0,0.0152727273,0.205902561,0,142.0,0.0,1988,11,16,33,0,0,0,0,1,0,0,0,0,0,0
2007,2007,0.0,1,0,0,0,0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3333333333333333,0,0,0,0,0,0.0,2000,0.011,0,0.0,0.0,0,0.3333333333333333,0.0,1987,7,23,21,0,0,0,0,0,0,0,0,0,0,1
2018,2018,54.0,1,0,0,0,0,0.0,0.3333333333333333,1,0,2,0,0,2,2,9.0,0,0,0,0,4,17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,17.0,51.0,0.0,54.0,0.75,0.5,1.25,1,0,0.3333333333333333,0,0,0,0,0,0.0,2700,-0.072,0,0.0133234641,0.0133234641,0,0.3333333333333333,0.0,1999,5,7,20,0,0,0,0,0,1,0,0,0,0,0
2018,2019,0.0,1,0,0,0,0,0.0,2.0,2,0,1,0,0,0,0,1.5,0,0,0,0,8,24,0.286,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0.286,24.0,12.0,0.0,4.5,0.375,0.286,0.661,1,0,2.0,0,0,0,0,0,0.0,2700,0.07,0,0.0232717317,0.0365951958,0,2.333333333333333,0.0,1999,5,7,21,0,0,0,0,0,1,0,0,0,0,0
2018,2020,4.89,29,1,2,1,0,0.333,53.333333333333336,47,3,22,3,54,30,29,1.29,0,0,0,1,231,998,0.23,14,0,2,0,2,1,0,4,1,0,8,3,0,1,37,66,0.299,34.4,18.7,9.11,3.71,0.314,0.343,0.657,29,4,53.333333333333336,0,0,3,2,0,1.0,2900,0.621,0,0.177454545,0.214049741,0,55.66666666666667,0.0,1999,5,7,22,0,0,0,0,0,1,0,0,0,0,0
2018,2018,9.0,2,0,1,0,0,0.0,2.0,4,1,0,1,1,2,2,2.0,0,0,0,0,11,40,0.444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0.375,20.0,20.0,4.5,0.0,0.455,0.778,1.233,2,0,2.0,0,0,0,1,1,1.0,2700,-0.036,0,0.0014803849,0.0014803849,0,2.0,0.0,1995,2,22,24,0,0,0,0,0,1,0,0,0,0,0
2018,2020,0.0,1,0,0,0,0,0.0,0.3333333333333333,0,0,2,0,0,0,0,6.0,0,0,0,0,3,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13.0,39.0,0.0,54.0,0.667,0.0,0.667,1,0,0.3333333333333333,0,0,0,0,0,0.0,2700,0.014,0,0.0101818182,0.0101818182,0,0.3333333333333333,0.0,1998,12,9,23,0,0,0,0,0,1,0,0,0,0,0
2016,2016,13.5,7,0,1,0,0,0.0,6.666666666666667,10,2,7,0,3,10,10,2.55,0,0,0,0,36,139,0.357,1,2,0,1,0,1,1,1,0,0,2,0,0,0,9,7,0.333,19.9,20.9,4.05,9.45,0.472,0.75,1.222,7,1,6.666666666666667,0,0,1,1,0,1.0,2700,-0.292,0,0.010998308,0.010998308,0,6.666666666666667,0.0,1997,3,3,20,0,0,1,0,0,0,0,0,0,0,0
2016,2017,3.6,3,0,0,0,0,0.0,5.0,6,0,4,0,1,2,2,2.0,0,0,0,0,25,100,0.286,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,0.3,33.3,20.0,1.8,7.2,0.4,0.333,0.733,3,0,5.0,0,0,1,1,0,1.0,3000,0.118,0,0.0252365931,0.0362349011,0,11.666666666666668,0.0,1997,3,3,21,0,0,1,0,0,0,0,0,0,0,0
2016,2018,7.11,5,0,1,0,0,0.0,6.333333333333333,11,1,3,3,5,5,5,2.21,0,0,0,0,34,134,0.407,2,0,0,1,0,2,0,1,0,0,4,0,0,2,8,4,0.455,26.8,21.2,7.11,4.26,0.5,0.593,1.093,5,1,6.333333333333333,0,0,0,3,0,1.0,3200,-0.022,0,0.0185048113,0.0547397124,0,18.0,0.0,1997,3,3,22,0,0,0,0,0,1,0,0,0,0,0
1994,2002,0.0,1,0,0,0,0,0.0,0.6666666666666666,2,0,0,0,1,0,0,3.0,0,0,0,0,4,16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.667,16.0,24.0,13.5,0.0,0.5,0.5,1.0,1,0,0.6666666666666666,0,0,0,0,0,0.0,4100,0.032,0,0.0,0.0,0,0.6666666666666666,0.0,1971,3,27,32,0,0,1,0,0,0,0,0,0,0,0
2004,2004,3.99,30,10,9,0,0,0.526,149.0,135,16,53,5,113,71,66,1.26,1,0,12,0,625,2540,0.241,28,1,5,2,0,5,1,25,10,0,2,0,0,11,156,158,0.275,84.7,17.0,6.83,3.2,0.311,0.38,0.691,30,25,149.0,0,2,11,22,1,1.0,1800,3.198,0,0.0,0.0,1,149.0,0.0,1985,3,31,20,0,0,0,0,0,0,0,0,0,0,1
2004,2005,6.01,22,1,11,0,0,0.083,70.33333333333333,79,5,44,2,37,57,47,1.75,0,0,3,0,327,1276,0.296,22,0,11,3,0,1,0,18,1,0,0,0,0,12,89,65,0.325,58.0,18.1,4.73,5.63,0.396,0.434,0.83,22,18,69.66666666666667,1,0,2,14,0,0.9409999999999998,5000,0.057,0,0.0,0.0,0,219.3333333333333,0.0,1985,3,31,21,0,0,0,0,0,0,0,0,0,0,1
2004,2006,4.61,4,1,1,0,0,0.5,13.666666666666666,9,0,10,1,5,7,7,1.39,0,0,1,0,58,241,0.2,5,0,2,0,0,1,0,4,1,0,0,0,0,3,24,7,0.225,60.3,17.6,3.29,6.59,0.357,0.311,0.668,4,4,13.666666666666666,0,0,0,3,0,1.0,4000,0.096,0,0.0,0.0,0,233.0,0.0,1985,3,31,22,0,0,0,0,0,0,0,0,0,0,1
2004,2011,3.53,64,2,2,1,20,0.5,43.333333333333336,38,4,18,1,29,19,17,1.29,0,0,0,0,178,688,0.252,6,1,5,3,0,2,0,0,0,2,4,20,0,6,45,42,0.281,10.8,15.9,6.02,3.74,0.329,0.384,0.713,64,0,43.333333333333336,1,0,2,9,0,0.917,6500,0.782,0,0.0,0.0,0,361.33333333333326,0.0,1985,3,31,27,0,0,0,0,0,0,0,0,1,0,0
2004,2012,5.19,26,1,3,1,4,0.25,26.0,26,6,13,1,18,15,15,1.5,0,0,0,2,113,461,0.271,5,0,2,1,0,1,0,0,0,1,5,10,0,3,30,23,0.274,17.7,17.7,6.23,4.5,0.36,0.51,0.87,26,0,26.0,0,2,1,8,0,1.0,9000,-0.104,0,0.0,0.0,0,387.33333333333326,0.0,1985,3,31,28,0,0,0,0,0,0,0,0,1,0,0
2004,2013,2.4,10,4,0,0,1,1.0,41.333333333333336,28,1,18,1,31,13,11,1.11,0,0,1,0,169,679,0.189,1,0,0,2,1,3,1,7,4,0,0,1,0,3,34,57,0.229,67.9,16.4,6.75,3.92,0.278,0.216,0.494,10,7,41.333333333333336,0,0,3,2,0,1.0,9000,1.376,0,0.0,0.0,0,428.6666666666666,0.0,1985,3,31,29,0,0,0,0,0,0,0,0,1,0,0
2004,2014,6.45,21,5,6,0,0,0.455,74.0,99,14,33,3,31,59,53,1.78,0,0,1,0,341,1301,0.333,22,2,5,3,0,2,0,14,4,1,1,0,0,12,78,92,0.333,62.0,17.6,3.77,4.01,0.402,0.562,0.964,21,14,74.0,3,2,7,15,2,0.8800000000000001,9000,0.251,0,0.000761904762,0.000761904762,0,502.6666666666666,0.0,1985,3,31,30,0,0,0,0,0,0,0,0,1,0,0
2004,2015,9.33,9,0,2,0,0,0.0,18.33333333333333,31,4,12,1,11,19,19,2.35,0,0,0,0,96,377,0.392,6,0,3,1,0,3,0,4,0,0,3,0,0,3,15,23,0.415,41.9,20.6,5.4,5.89,0.473,0.62,1.093,9,4,18.33333333333333,0,0,1,2,0,1.0,11000,-0.429,0,0.0,0.000761904762,0,520.9999999999999,0.0,1985,3,31,31,0,0,0,0,0,0,0,0,1,0,0
2004,2016,4.41,55,3,2,2,7,0.6,51.0,50,3,17,4,40,25,25,1.31,0,0,0,0,220,808,0.259,7,1,4,2,0,0,0,0,0,3,11,14,1,4,56,49,0.309,14.7,15.8,7.06,3.0,0.329,0.352,0.681,55,0,51.0,0,0,4,6,0,1.0,8800,1.093,0,0.0126903553,0.0134522601,0,571.9999999999999,0.0,1985,3,31,32,0,0,0,0,0,0,0,0,1,0,0
2004,2017,4.76,57,2,7,1,18,0.222,73.66666666666667,96,10,15,2,56,44,39,1.51,0,0,0,1,329,1141,0.312,22,1,2,2,1,6,0,3,0,2,11,18,0,7,66,92,0.352,20.0,15.5,6.84,1.83,0.346,0.487,0.833,57,3,73.66666666666667,2,0,2,3,0,0.714,12000,1.027,0,0.0181388013,0.0315910614,0,645.6666666666665,0.0,1985,3,31,33,0,0,0,0,0,0,0,0,1,0,0
2004,2018,6.19,61,3,6,1,15,0.333,52.333333333333336,61,8,13,1,36,37,36,1.41,0,0,0,3,226,820,0.298,11,0,5,2,3,1,0,0,0,3,11,24,0,3,50,60,0.325,13.4,15.7,6.19,2.24,0.339,0.468,0.807,61,0,52.333333333333336,0,0,3,10,1,1.0,15000,0.129,0,0.0236861584,0.0552772198,0,697.9999999999999,0.0,1985,3,31,34,0,0,0,0,0,0,0,0,1,0,0
2004,2019,2.32,57,3,3,18,3,0.5,54.333333333333336,54,1,7,3,41,17,14,1.12,0,0,0,2,223,797,0.261,7,0,3,3,0,1,0,0,0,3,34,25,0,3,50,65,0.315,14.0,14.7,6.79,1.16,0.291,0.309,0.6,57,0,54.333333333333336,0,0,4,14,2,1.0,15000,1.602,0,0.0629705681,0.118247788,0,752.3333333333333,0.0,1985,3,31,35,0,0,0,0,0,0,0,0,1,0,0
2004,2020,5.4,25,3,1,0,2,0.75,18.33333333333333,22,6,0,0,13,12,11,1.2,0,0,0,1,78,277,0.297,2,0,3,1,0,0,1,0,0,3,6,4,0,1,23,17,0.286,11.1,15.1,6.38,0.0,0.293,0.568,0.861,25,0,18.33333333333333,0,0,1,5,0,1.0,35000,0.036,1,0.04,0.158247788,0,770.6666666666666,0.0,1985,3,31,36,0,0,0,0,0,0,0,0,1,0,0
2004,2010,4.06,13,1,0,1,0,1.0,31.0,30,2,16,1,22,16,14,1.48,0,0,0,0,134,502,0.259,4,0,1,0,0,2,0,2,0,1,5,0,0,4,32,32,0.304,38.6,16.2,6.39,4.65,0.353,0.345,0.698,13,2,31.0,0,0,1,2,0,1.0,2400,0.0,0,0.00840336134,0.00840336134,0,31.0,0.0,1985,4,6,26,0,0,1,0,0,0,0,0,0,0,0
2004,2011,81.0,1,0,0,0,0,0.0,0.3333333333333333,3,0,2,0,0,4,3,15.0,0,0,0,0,7,24,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6,24.0,72.0,0.0,54.0,0.714,0.6,1.314,1,0,0.3333333333333333,0,0,0,0,0,0.0,3800,0.0,0,0.0133809099,0.0217842712,0,31.33333333333333,0.0,1985,4,6,27,0,0,1,0,0,0,0,0,0,0,0
2004,2012,5.79,4,0,0,0,0,0.0,4.666666666666667,5,1,2,0,3,3,3,1.5,0,0,0,0,20,77,0.278,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0.286,19.3,16.5,5.79,3.86,0.35,0.444,0.794,4,0,4.666666666666667,0,0,0,0,0,0.0,3800,0.0,0,0.0055957867,0.0273800579,0,36.0,0.0,1985,4,6,28,0,0,0,0,0,0,1,0,0,0,0
2018,2018,7.55,32,3,1,1,4,0.75,31.0,44,6,17,3,26,26,26,1.97,0,0,0,2,154,626,0.341,10,0,2,3,0,0,0,0,0,3,7,10,1,2,23,39,0.38,19.6,20.2,7.55,4.94,0.421,0.558,0.979,32,0,31.0,0,0,3,3,0,1.0,2700,0.0,0,0.195410807,0.195410807,0,31.0,0.0,1999,5,28,20,0,0,0,0,0,1,0,0,0,0,0
2002,2002,81.0,1,0,0,0,0,0.0,0.3333333333333333,4,0,0,0,0,4,3,12.0,0,0,0,0,5,11,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,11.0,33.0,0.0,0.0,0.8,1.0,1.8,1,0,0.3333333333333333,0,0,0,0,0,0.0,1700,-0.113,0,0.0,0.0,0,0.3333333333333333,0.0,1983,12,8,20,0,0,0,0,0,0,0,0,0,0,1
2002,2003,36.0,1,0,0,0,0,0.0,2.0,8,2,1,0,2,8,8,4.5,0,0,0,0,15,60,0.571,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0.6,60.0,30.0,9.0,4.5,0.6,1.143,1.743,1,0,2.0,0,0,0,0,0,0.0,1900,-0.224,0,0.0,0.0,0,2.333333333333333,0.0,1983,12,8,21,0,0,0,0,0,0,0,0,0,0,1
2002,2008,7.15,5,0,0,0,0,0.0,11.333333333333334,16,2,4,2,5,11,9,1.76,0,0,0,0,55,199,0.327,3,0,0,0,0,2,0,0,0,0,4,0,0,2,21,7,0.333,39.8,17.6,3.97,3.18,0.4,0.51,0.91,5,0,11.333333333333334,0,0,0,2,0,1.0,2000,-0.135,0,0.0017873101,0.0017873101,0,13.666666666666668,0.0,1983,12,8,26,0,0,0,0,0,0,0,0,1,0,0
2002,2009,4.35,21,1,1,0,2,0.5,31.0,24,5,9,2,12,17,15,1.06,0,0,0,0,125,454,0.214,6,1,2,0,1,5,0,0,0,1,9,1,0,5,52,24,0.2,21.6,14.6,3.48,2.61,0.285,0.42,0.705,21,0,31.0,1,0,1,6,0,0.875,2200,0.358,0,0.00275103164,0.00453834174,0,44.66666666666667,0.0,1983,12,8,27,0,0,0,0,0,0,0,0,1,0,0
2002,2010,6.94,14,2,5,0,0,0.286,35.0,40,7,21,5,11,28,27,1.74,0,0,1,1,161,605,0.301,8,1,2,0,0,1,0,7,2,0,4,1,0,2,51,31,0.287,43.2,17.3,2.83,5.4,0.415,0.534,0.949,14,7,35.0,1,2,3,13,1,0.9409999999999998,2200,-0.324,0,0.0145148969,0.0190532386,0,79.66666666666667,0.0,1983,12,8,28,0,0,0,0,0,0,0,0,1,0,0
2002,2011,5.87,11,0,0,0,0,0.0,15.333333333333334,20,0,8,3,14,10,10,1.83,0,0,0,0,74,288,0.328,9,1,0,2,1,4,0,0,0,0,4,0,0,2,14,15,0.408,26.2,18.8,8.22,4.7,0.419,0.508,0.927,11,0,17.0,0,0,1,0,0,1.0,3300,0.136,0,0.0044603033,0.0235135419,0,95.0,0.0,1983,12,8,29,0,0,0,0,0,0,0,0,1,0,0
2002,2014,5.4,6,0,0,0,0,0.0,6.666666666666667,11,1,1,0,4,4,4,1.8,0,0,0,0,32,121,0.355,1,0,0,0,0,1,0,0,0,0,4,0,0,1,9,7,0.385,20.2,18.2,5.4,1.35,0.375,0.484,0.859,6,0,6.666666666666667,0,0,0,1,0,1.0,3000,0.076,0,0.0019047619,0.0254183038,0,101.66666666666669,0.0,1983,12,8,32,0,0,0,0,0,0,0,0,1,0,0
2002,2015,6.75,7,0,1,0,0,0.0,6.666666666666667,10,1,6,0,1,7,5,2.4,0,0,0,0,37,142,0.323,3,0,0,0,1,3,0,0,0,0,4,0,0,0,11,9,0.31,20.3,21.3,1.35,8.1,0.432,0.516,0.948,7,0,6.666666666666667,0,0,1,0,0,1.0,3000,-0.145,0,0.00407331976,0.0294916236,0,108.33333333333334,0.0,1983,12,8,33,0,0,0,0,0,0,0,0,1,0,0
2002,2016,7.94,3,0,0,1,0,0.0,5.666666666666667,7,1,3,0,2,6,5,1.76,0,0,0,0,27,78,0.292,1,0,0,0,0,0,0,0,0,0,3,1,0,0,7,8,0.286,26.0,13.8,3.18,4.76,0.37,0.458,0.828,3,0,5.666666666666667,0,0,0,0,0,0.0,3300,-0.04,0,0.00507614213,0.0345677657,0,114.0,0.0,1983,12,8,34,1,0,0,0,0,0,0,0,0,0,0
2002,2017,29.7,2,0,1,0,0,0.0,3.333333333333333,12,3,0,0,4,11,11,3.6,0,0,0,0,21,71,0.571,2,0,0,0,0,1,0,1,0,0,1,0,0,0,3,2,0.643,35.5,21.3,10.8,0.0,0.571,1.095,1.666,2,1,3.333333333333333,0,0,1,0,0,1.0,3300,-0.486,0,0.0094637224,0.0440314881,0,117.33333333333334,0.0,1983,12,8,35,1,0,0,0,0,0,0,0,0,0,0
2002,2006,2.92,24,2,1,0,0,0.667,52.333333333333336,44,2,30,4,40,17,17,1.41,0,0,0,0,227,1019,0.232,7,1,3,0,0,1,2,7,1,1,4,2,0,5,47,59,0.284,42.5,19.5,6.88,5.16,0.348,0.311,0.659,24,7,52.333333333333336,1,0,3,5,1,0.889,2000,1.112,0,0.0190311419,0.0190311419,0,52.333333333333336,0.0,1983,5,25,24,0,0,0,0,0,0,0,1,0,0,0
2002,2008,20.25,2,0,0,0,0,0.0,1.3333333333333333,3,2,1,0,0,3,3,3.0,0,0,0,0,8,29,0.429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.2,14.5,21.8,0.0,6.75,0.5,1.429,1.929,2,0,1.3333333333333333,0,0,0,0,0,0.0,2800,-0.17,0,0.0,0.0190311419,0,53.66666666666667,0.0,1983,5,25,26,0,0,0,0,0,0,0,1,0,0,0
