ID,선수명,연도,뉴스개수,min,max,Min-Max,Min-Max 누적
68106,이재원,2020,169,1,1171,0.143589744,0.143589744
68119,문성주,2018,22,0,1881,0.0116959064,0.0116959064
68204,권민석,2020,52,1,1171,0.0435897436,0.0435897436
68205,전민재,2018,6,0,1881,0.00318979266,0.00318979266
68211,이승민,2020,35,1,1171,0.0290598291,0.0290598291
68305,변상권,2020,39,1,1171,0.0324786325,0.0324786325
68330,예진원,2018,27,0,1881,0.014354067,0.014354067
68330,예진원,2019,29,0,1121,0.0258697591,0.0402238261
68346,김수환,2020,5,1,1171,0.00341880342,0.00341880342
68362,추재현,2019,26,0,1121,0.0231935772,0.0231935772
68362,추재현,2020,27,1,1171,0.0222222222,0.0454157994
68407,공민규,2019,59,0,1121,0.0526315789,0.0526315789
68504,이호연,2020,1,1,1171,0,0
68518,정보근,2019,41,0,1121,0.0365744871,0.0365744871
68518,정보근,2020,66,1,1171,0.0555555556,0.0921300427
68525,한동희,2018,315,0,1881,0.167464115,0.167464115
68525,한동희,2019,113,0,1121,0.100802855,0.26826697
68525,한동희,2020,201,1,1171,0.170940171,0.439207141
68614,오정환,2019,32,0,1121,0.0285459411,0.0285459411
68646,한준수,2019,14,0,1121,0.0124888492,0.0124888492
68700,이원석,2019,136,0,1121,0.12132025,0.12132025
68743,정은원,2018,173,0,1881,0.0919723551,0.0919723551
68743,정은원,2019,269,0,1121,0.239964318,0.331936673
68743,정은원,2020,215,1,1171,0.182905983,0.514842656
68868,최준우,2019,47,0,1121,0.041926851,0.041926851
68868,최준우,2020,38,1,1171,0.0316239316,0.0735507826
68901,이인혁,2018,3,0,1881,0.00159489633,0.00159489633
68901,이인혁,2019,41,0,1121,0.0365744871,0.0381693834
68904,오영수,2018,13,0,1881,0.00691121744,0.00691121744
68904,오영수,2019,31,0,1121,0.0276538805,0.0345650979
68906,김철호,2018,7,0,1881,0.00372142477,0.00372142477
68906,김철호,2019,6,0,1121,0.00535236396,0.00907378873
68912,김형준,2018,41,0,1881,0.0217969165,0.0217969165
68912,김형준,2019,117,0,1121,0.104371097,0.126168014
68912,김형준,2020,75,1,1171,0.0632478632,0.189415877
69056,박민석,2019,12,0,1121,0.0107047279,0.0107047279
69100,구본혁,2019,84,0,1121,0.0749330955,0.0749330955
69100,구본혁,2020,61,1,1171,0.0512820513,0.126215147
69203,송승환,2019,51,0,1121,0.0454950937,0.0454950937
69238,김대한,2019,113,0,1121,0.100802855,0.100802855
69306,김주형,2019,17,0,1121,0.0151650312,0.0151650312
69306,김주형,2020,36,1,1171,0.0299145299,0.0450795611
69403,양우현,2019,11,0,1121,0.00981266726,0.00981266726
69403,양우현,2020,24,1,1171,0.0196581197,0.029470787
69405,윌리엄슨,2019,51,0,1121,0.0454950937,0.0454950937
69418,박승규,2019,5,0,1121,0.0044603033,0.0044603033
69418,박승규,2020,57,1,1171,0.0478632479,0.0523235512
69442,김도환,2019,61,0,1121,0.0544157003,0.0544157003
69442,김도환,2020,45,1,1171,0.0376068376,0.0920225379
69453,이학주,2019,204,0,1121,0.181980375,0.181980375
69453,이학주,2020,179,1,1171,0.152136752,0.334117127
69508,신용수,2019,21,0,1121,0.0187332739,0.0187332739
69508,신용수,2020,8,1,1171,0.00598290598,0.0247161799
69517,고승민,2019,92,0,1121,0.0820695807,0.0820695807
69636,오선우,2019,14,0,1121,0.0124888492,0.0124888492
69636,오선우,2020,19,1,1171,0.0153846154,0.0278734646
69702,김현민,2020,14,1,1171,0.0111111111,0.0111111111
69705,조한민,2020,43,1,1171,0.0358974359,0.0358974359
69706,허관회,2020,4,1,1171,0.00256410256,0.00256410256
69727,변우혁,2019,109,0,1121,0.097234612,0.097234612
69737,노시환,2019,143,0,1121,0.127564674,0.127564674
69737,노시환,2020,233,1,1171,0.198290598,0.325855272
69766,유장혁,2019,41,0,1121,0.0365744871,0.0365744871
69766,유장혁,2020,47,1,1171,0.0393162393,0.0758907264
69802,최경모,2019,11,0,1121,0.00981266726,0.00981266726
69804,채현우,2019,26,0,1121,0.0231935772,0.0231935772
69804,채현우,2020,9,1,1171,0.00683760684,0.030031184
69825,김창평,2019,32,0,1121,0.0285459411,0.0285459411
69825,김창평,2020,114,1,1171,0.0965811966,0.125127138
69860,김성민,2019,77,0,1121,0.0686886708,0.0686886708
69992,최정원,2020,16,1,1171,0.0128205128,0.0128205128
69995,서호철,2020,17,1,1171,0.0136752137,0.0136752137
70117,최경환,2002,4,0,106,0.0377358491,0.0377358491
70117,최경환,2003,5,0,498,0.0100401606,0.0477760097
70117,최경환,2004,12,0,137,0.0875912409,0.135367251
70117,최경환,2005,11,0,227,0.0484581498,0.1838254
70117,최경환,2006,9,0,706,0.0127478754,0.196573276
70117,최경환,2007,23,0,597,0.0385259631,0.235099239
70117,최경환,2008,61,0,1063,0.0573847601,0.292483999
70117,최경환,2009,23,0,935,0.0245989305,0.31708293
70122,최승환,2004,0,0,137,0,0
70122,최승환,2005,0,0,227,0,0
70122,최승환,2006,2,0,706,0.00283286119,0.00283286119
70122,최승환,2007,6,0,597,0.0100502513,0.0128831125
70122,최승환,2008,125,0,1063,0.117591722,0.130474834
70122,최승환,2009,68,0,935,0.0727272727,0.203202107
70122,최승환,2010,12,0,1282,0.00936037441,0.212562482
70122,최승환,2011,11,0,1694,0.00649350649,0.219055988
70122,최승환,2012,6,0,1578,0.00380228137,0.222858269
70122,최승환,2013,7,0,1567,0.00446713465,0.227325404
70148,윤현식,2002,0,0,106,0,0
70148,윤현식,2004,2,0,137,0.0145985401,0.0145985401
70224,강봉규,2002,1,0,106,0.00943396226,0.00943396226
70224,강봉규,2003,0,0,498,0,0.00943396226
70224,강봉규,2004,2,0,137,0.0145985401,0.0240325024
70224,강봉규,2005,1,0,227,0.00440528634,0.0284377887
70224,강봉규,2006,5,0,706,0.00708215297,0.0355199417
70224,강봉규,2007,24,0,597,0.040201005,0.0757209467
70224,강봉규,2008,41,0,1063,0.0385700847,0.114291031
70224,강봉규,2009,75,0,935,0.0802139037,0.194504935
70224,강봉규,2010,43,0,1282,0.0335413417,0.228046277
70224,강봉규,2011,55,0,1694,0.0324675325,0.260513809
70224,강봉규,2012,35,0,1578,0.0221799747,0.282693784
70224,강봉규,2013,11,0,1567,0.00701978302,0.289713567
70224,강봉규,2015,7,0,3985,0.0017565872,0.291470154
70240,정원석,2004,4,0,137,0.0291970803,0.0291970803
70240,정원석,2005,0,0,227,0,0.0291970803
70240,정원석,2006,15,0,706,0.0212464589,0.0504435392
70240,정원석,2007,8,0,597,0.013400335,0.0638438742
70240,정원석,2008,144,0,1063,0.135465663,0.199309537
70240,정원석,2010,39,0,1282,0.0304212168,0.229730754
70240,정원석,2011,32,0,1694,0.0188902007,0.248620955
70240,정원석,2012,11,0,1578,0.00697084918,0.255591804
70303,장교성,2005,1,0,227,0.00440528634,0.00440528634
70303,장교성,2006,3,0,706,0.00424929178,0.00865457812
70312,오윤,2005,0,0,227,0,0
70312,오윤,2007,6,0,597,0.0100502513,0.0100502513
70312,오윤,2008,2,0,1063,0.00188146754,0.0119317188
70312,오윤,2009,5,0,935,0.00534759358,0.0172793124
70312,오윤,2010,6,0,1282,0.00468018721,0.0219594996
70312,오윤,2011,19,0,1694,0.0112160567,0.0331755563
70312,오윤,2012,44,0,1578,0.0278833967,0.061058953
70312,오윤,2013,56,0,1567,0.0357370772,0.0967960302
70312,오윤,2014,7,0,3931,0.00178071737,0.0985767476
70364,전근표,2002,0,0,106,0,0
70364,전근표,2003,6,0,498,0.0120481928,0.0120481928
70364,전근표,2004,6,0,137,0.0437956204,0.0558438132
70364,전근표,2005,2,0,227,0.00881057269,0.0646543859
70364,전근표,2006,9,0,706,0.0127478754,0.0774022613
70364,전근표,2007,0,0,597,0,0.0774022613
70364,전근표,2008,3,0,1063,0.00282220132,0.0802244626
70364,전근표,2010,6,0,1282,0.00468018721,0.0849046498
70408,박정환,2002,2,0,106,0.0188679245,0.0188679245
70408,박정환,2003,0,0,498,0,0.0188679245
70408,박정환,2004,3,0,137,0.0218978102,0.0407657347
70408,박정환,2005,3,0,227,0.013215859,0.0539815937
70408,박정환,2006,2,0,706,0.00283286119,0.0568144549
70408,박정환,2007,11,0,597,0.0184254606,0.0752399155
70408,박정환,2008,122,0,1063,0.11476952,0.190009435
70408,박정환,2009,6,0,935,0.0064171123,0.196426548
70408,박정환,2010,14,0,1282,0.0109204368,0.207346985
70408,박정환,2011,3,0,1694,0.00177095632,0.209117941
70410,김주찬,2002,1,0,106,0.00943396226,0.00943396226
70410,김주찬,2003,2,0,498,0.00401606426,0.0134500265
70410,김주찬,2004,19,0,137,0.138686131,0.152136158
70410,김주찬,2007,66,0,597,0.110552764,0.262688922
70410,김주찬,2008,163,0,1063,0.153339605,0.416028527
70410,김주찬,2009,211,0,935,0.225668449,0.641696976
70410,김주찬,2010,185,0,1282,0.144305772,0.786002748
70410,김주찬,2011,171,0,1694,0.10094451,0.886947258
70410,김주찬,2012,361,0,1578,0.228770596,1.115717854
70410,김주찬,2013,243,0,1567,0.155073389,1.270791243
70410,김주찬,2014,289,0,3931,0.0735181888,1.344309431
70410,김주찬,2015,195,0,3985,0.0489335006,1.393242932
70410,김주찬,2016,227,0,1102,0.205989111,1.599232043
70410,김주찬,2017,281,0,1631,0.172286941,1.771518984
70410,김주찬,2018,141,0,1881,0.0749601276,1.846479112
70410,김주찬,2019,61,0,1121,0.0544157003,1.900894812
70410,김주찬,2020,44,1,1171,0.0367521368,1.937646949
70553,박기혁,2002,0,0,106,0,0
70553,박기혁,2003,2,0,498,0.00401606426,0.00401606426
70553,박기혁,2004,16,0,137,0.116788321,0.120804385
70553,박기혁,2005,43,0,227,0.189427313,0.310231698
70553,박기혁,2006,32,0,706,0.045325779,0.355557477
70553,박기혁,2007,22,0,597,0.0368509213,0.392408399
70553,박기혁,2008,149,0,1063,0.140169332,0.532577731
70553,박기혁,2009,231,0,935,0.247058824,0.779636555
70553,박기혁,2010,105,0,1282,0.0819032761,0.861539831
70553,박기혁,2013,31,0,1567,0.0197830249,0.881322856
70553,박기혁,2014,121,0,3931,0.0307809718,0.912103827
70553,박기혁,2015,101,0,3985,0.0253450439,0.937448871
70553,박기혁,2016,31,0,1102,0.0281306715,0.965579543
70553,박기혁,2017,38,0,1631,0.0232985898,0.988878133
70553,박기혁,2018,37,0,1881,0.0196703881,1.008548521
70608,양현석,2002,1,0,106,0.00943396226,0.00943396226
70608,양현석,2003,6,0,498,0.0120481928,0.0214821551
70608,양현석,2004,11,0,137,0.0802919708,0.101774126
70608,양현석,2007,5,0,597,0.00837520938,0.110149335
70612,김상훈,2002,2,0,106,0.0188679245,0.0188679245
70612,김상훈,2003,11,0,498,0.0220883534,0.0409562779
70612,김상훈,2004,21,0,137,0.153284672,0.19424095
70612,김상훈,2005,27,0,227,0.118942731,0.313183681
70612,김상훈,2006,17,0,706,0.0240793201,0.337263001
70612,김상훈,2007,51,0,597,0.0854271357,0.422690137
70612,김상훈,2008,33,0,1063,0.0310442145,0.453734351
70612,김상훈,2009,98,0,935,0.104812834,0.558547185
70612,김상훈,2010,36,0,1282,0.0280811232,0.586628308
70612,김상훈,2011,14,0,1694,0.00826446281,0.594892771
70612,김상훈,2012,57,0,1578,0.036121673,0.631014444
70612,김상훈,2013,45,0,1567,0.0287172942,0.659731738
70612,김상훈,2014,27,0,3931,0.0068684813,0.66660022
70626,홍세완,2002,6,0,106,0.0566037736,0.0566037736
70626,홍세완,2003,22,0,498,0.0441767068,0.10078048
70626,홍세완,2004,18,0,137,0.131386861,0.232167341
70626,홍세완,2005,22,0,227,0.0969162996,0.329083641
70626,홍세완,2006,21,0,706,0.0297450425,0.358828683
70626,홍세완,2007,47,0,597,0.0787269682,0.437555652
70626,홍세완,2009,29,0,935,0.0310160428,0.468571694
70626,홍세완,2010,5,0,1282,0.00390015601,0.472471851
70646,김상현,2002,0,0,106,0,0
70646,김상현,2003,9,0,498,0.0180722892,0.0180722892
70646,김상현,2004,9,0,137,0.0656934307,0.0837657199
70646,김상현,2007,93,0,597,0.155778894,0.239544614
70646,김상현,2008,63,0,1063,0.0592662277,0.298810842
70646,김상현,2009,649,0,935,0.694117647,0.992928489
70646,김상현,2010,323,0,1282,0.251950078,1.244878567
70646,김상현,2011,194,0,1694,0.114521842,1.359400409
70646,김상현,2012,112,0,1578,0.0709759189,1.430376328
70646,김상현,2013,247,0,1567,0.157626037,1.588002365
70646,김상현,2014,171,0,3931,0.0435003816,1.631502746
70646,김상현,2015,224,0,3985,0.0562107905,1.687713537
70646,김상현,2016,342,0,1102,0.310344828,1.998058365
70649,최길성,2004,0,0,137,0,0
70649,최길성,2005,0,0,227,0,0
70649,최길성,2006,18,0,706,0.0254957507,0.0254957507
70649,최길성,2007,24,0,597,0.040201005,0.0656967557
70723,조윤채,2002,0,0,106,0,0
70723,조윤채,2003,0,0,498,0,0
70723,조윤채,2004,0,0,137,0,0
70738,이상현,2004,0,0,137,0,0
70756,이범호,2002,7,0,106,0.0660377358,0.0660377358
70756,이범호,2003,4,0,498,0.00803212851,0.0740698643
70756,이범호,2004,19,0,137,0.138686131,0.212755995
70756,이범호,2005,92,0,227,0.405286344,0.618042339
70756,이범호,2006,159,0,706,0.225212465,0.843254804
70756,이범호,2007,156,0,597,0.261306533,1.104561337
70756,이범호,2008,195,0,1063,0.183443086,1.288004423
70756,이범호,2009,623,0,935,0.66631016,1.954314583
70756,이범호,2011,669,0,1694,0.394923259,2.349237842
70756,이범호,2012,211,0,1578,0.133713561,2.482951403
70756,이범호,2013,163,0,1567,0.104020421,2.586971824
70756,이범호,2014,192,0,3931,0.0488425337,2.635814358
70756,이범호,2015,334,0,3985,0.0838143036,2.719628662
70756,이범호,2016,251,0,1102,0.227767695,2.947396357
70756,이범호,2017,266,0,1631,0.163090129,3.110486486
70756,이범호,2018,125,0,1881,0.0664540138,3.176940499
70756,이범호,2019,284,0,1121,0.253345227,3.430285726
70814,신주일,2004,0,0,137,0,0
70833,채종범,2002,3,0,106,0.0283018868,0.0283018868
70833,채종범,2003,3,0,498,0.00602409639,0.0343259832
70833,채종범,2004,7,0,137,0.0510948905,0.0854208737
70833,채종범,2005,4,0,227,0.0176211454,0.103042019
70833,채종범,2008,31,0,1063,0.0291627469,0.132204766
70833,채종범,2010,6,0,1282,0.00468018721,0.136884953
71150,김재학,2002,0,0,106,0,0
71150,김재학,2003,0,0,498,0,0
71150,김재학,2004,0,0,137,0,0
71184,이성우,2008,11,0,1063,0.0103480715,0.0103480715
71184,이성우,2009,11,0,935,0.0117647059,0.0221127774
71184,이성우,2010,2,0,1282,0.0015600624,0.0236728398
71184,이성우,2011,6,0,1694,0.00354191263,0.0272147524
71184,이성우,2012,1,0,1578,0.000633713561,0.027848466
71184,이성우,2013,18,0,1567,0.0114869177,0.0393353837
71184,이성우,2014,27,0,3931,0.0068684813,0.046203865
71184,이성우,2015,51,0,3985,0.0127979925,0.0590018575
71184,이성우,2016,9,0,1102,0.00816696915,0.0671688266
71184,이성우,2017,55,0,1631,0.0337216432,0.10089047
71184,이성우,2018,23,0,1881,0.0122275385,0.113118008
71184,이성우,2019,37,0,1121,0.0330062444,0.146124253
71184,이성우,2020,51,1,1171,0.0427350427,0.188859295
71202,이대현,2005,0,0,227,0,0
71207,김원섭,2003,0,0,498,0,0
71207,김원섭,2004,2,0,137,0.0145985401,0.0145985401
71207,김원섭,2005,1,0,227,0.00440528634,0.0190038264
71207,김원섭,2006,11,0,706,0.0155807365,0.0345845629
71207,김원섭,2007,34,0,597,0.0569514238,0.0915359867
71207,김원섭,2008,62,0,1063,0.0583254939,0.149861481
71207,김원섭,2009,68,0,935,0.0727272727,0.222588753
71207,김원섭,2010,31,0,1282,0.0241809672,0.246769721
71207,김원섭,2011,21,0,1694,0.0123966942,0.259166415
71207,김원섭,2012,83,0,1578,0.0525982256,0.31176464
71207,김원섭,2013,9,0,1567,0.00574345884,0.317508099
71207,김원섭,2014,16,0,3931,0.00407021114,0.32157831
71207,김원섭,2015,71,0,3985,0.017816813,0.339395123
71207,김원섭,2016,39,0,1102,0.0353901996,0.374785323
71252,윤태수,2002,0,0,106,0,0
71252,윤태수,2003,0,0,498,0,0
71347,장민석,2008,0,0,1063,0,0
71347,장민석,2009,0,0,935,0,0
71347,장민석,2010,0,0,1282,0,0
71347,장민석,2011,0,0,1694,0,0
71347,장민석,2012,8,0,1578,0.00506970849,0.00506970849
71347,장민석,2013,74,0,1567,0.0472239949,0.0522937034
71347,장민석,2014,37,0,3931,0.00941236327,0.0617060667
71347,장민석,2015,68,0,3985,0.01706399,0.0787700567
71347,장민석,2016,26,0,1102,0.0235934664,0.102363523
71347,장민석,2017,32,0,1631,0.0196198651,0.121983388
71432,박한이,2002,5,0,106,0.0471698113,0.0471698113
71432,박한이,2003,16,0,498,0.0321285141,0.0792983254
71432,박한이,2004,51,0,137,0.372262774,0.451561099
71432,박한이,2005,73,0,227,0.321585903,0.773147002
71432,박한이,2006,78,0,706,0.110481586,0.883628588
71432,박한이,2007,94,0,597,0.157453936,1.041082524
71432,박한이,2008,154,0,1063,0.144873001,1.185955525
71432,박한이,2009,275,0,935,0.294117647,1.480073172
71432,박한이,2010,95,0,1282,0.0741029641,1.554176136
71432,박한이,2011,57,0,1694,0.03364817,1.587824306
71432,박한이,2012,161,0,1578,0.102027883,1.689852189
71432,박한이,2013,208,0,1567,0.132737715,1.822589904
71432,박한이,2014,283,0,3931,0.0719918596,1.894581764
71432,박한이,2015,215,0,3985,0.0539523212,1.948534085
71432,박한이,2016,131,0,1102,0.118874773,2.067408858
71432,박한이,2017,54,0,1631,0.0331085224,2.100517381
71432,박한이,2018,132,0,1881,0.0701754386,2.170692819
71432,박한이,2019,275,0,1121,0.245316682,2.416009501
71463,조정권,2002,0,0,106,0,0
71463,조정권,2003,0,0,498,0,0
71504,신명철,2002,0,0,106,0,0
71504,신명철,2003,4,0,498,0.00803212851,0.00803212851
71504,신명철,2004,1,0,137,0.00729927007,0.0153313986
71504,신명철,2005,32,0,227,0.140969163,0.156300562
71504,신명철,2006,22,0,706,0.0311614731,0.187462035
71504,신명철,2007,77,0,597,0.128978224,0.316440259
71504,신명철,2008,83,0,1063,0.0780809031,0.394521162
71504,신명철,2009,64,0,935,0.0684491979,0.46297036
71504,신명철,2010,34,0,1282,0.0265210608,0.48949142
71504,신명철,2011,81,0,1694,0.0478158205,0.537307241
71504,신명철,2012,21,0,1578,0.0133079848,0.550615226
71504,신명철,2013,39,0,1567,0.0248883216,0.575503547
71504,신명철,2015,97,0,3985,0.0243412798,0.599844827
71509,권오현,2002,0,0,106,0,0
71509,권오현,2003,0,0,498,0,0
71552,최준석,2002,0,0,106,0,0
71552,최준석,2004,0,0,137,0,0
71552,최준석,2005,21,0,227,0.0925110132,0.0925110132
71552,최준석,2006,59,0,706,0.0835694051,0.176080418
71552,최준석,2007,168,0,597,0.281407035,0.457487453
71552,최준석,2008,69,0,1063,0.0649106303,0.522398084
71552,최준석,2009,182,0,935,0.194652406,0.71705049
71552,최준석,2010,167,0,1282,0.130265211,0.847315701
71552,최준석,2011,196,0,1694,0.115702479,0.96301818
71552,최준석,2012,197,0,1578,0.124841572,1.087859752
71552,최준석,2013,547,0,1567,0.349074665,1.436934417
71552,최준석,2014,388,0,3931,0.0987026202,1.535637037
71552,최준석,2015,221,0,3985,0.0554579674,1.591095004
71552,최준석,2016,93,0,1102,0.0843920145,1.675487019
71552,최준석,2017,209,0,1631,0.128142244,1.803629263
71552,최준석,2018,171,0,1881,0.0909090909,1.894538354
71558,박상민,2002,0,0,106,0,0
71562,박종윤,2002,0,0,106,0,0
71562,박종윤,2005,0,0,227,0,0
71562,박종윤,2007,1,0,597,0.00167504188,0.00167504188
71562,박종윤,2008,23,0,1063,0.0216368768,0.0233119187
71562,박종윤,2009,22,0,935,0.0235294118,0.0468413305
71562,박종윤,2010,81,0,1282,0.0631825273,0.110023858
71562,박종윤,2011,41,0,1694,0.0242030697,0.134226927
71562,박종윤,2012,284,0,1578,0.179974651,0.314201578
71562,박종윤,2013,251,0,1567,0.160178685,0.474380263
71562,박종윤,2014,149,0,3931,0.0379038413,0.512284105
71562,박종윤,2015,97,0,3985,0.0243412798,0.536625385
71562,박종윤,2016,33,0,1102,0.0299455535,0.566570938
71564,이대호,2002,7,0,106,0.0660377358,0.0660377358
71564,이대호,2003,1,0,498,0.00200803213,0.0680457679
71564,이대호,2004,23,0,137,0.167883212,0.23592898
71564,이대호,2005,92,0,227,0.405286344,0.641215324
71564,이대호,2006,344,0,706,0.487252125,1.128467449
71564,이대호,2007,597,0,597,1,2.128467449
71564,이대호,2008,721,0,1063,0.67826905,2.806736499
71564,이대호,2009,559,0,935,0.597860963,3.404597462
71564,이대호,2010,1282,0,1282,1,4.404597462
71564,이대호,2011,1694,0,1694,1,5.404597462
71564,이대호,2017,1341,0,1631,0.822194972,6.226792434
71564,이대호,2018,511,0,1881,0.271664009,6.498456443
71564,이대호,2019,451,0,1121,0.402319358,6.900775801
71564,이대호,2020,589,1,1171,0.502564103,7.403339904
71565,이우민,2002,0,0,106,0,0
71565,이우민,2003,0,0,498,0,0
71565,이우민,2006,0,0,706,0,0
71565,이우민,2007,0,0,597,0,0
71565,이우민,2008,0,0,1063,0,0
71565,이우민,2009,0,0,935,0,0
71565,이우민,2010,0,0,1282,0,0
71565,이우민,2011,0,0,1694,0,0
71565,이우민,2012,0,0,1578,0,0
71565,이우민,2013,0,0,1567,0,0
71565,이우민,2014,0,0,3931,0,0
71565,이우민,2015,48,0,3985,0.0120451694,0.0120451694
71565,이우민,2016,28,0,1102,0.0254083485,0.0374535179
71565,이우민,2017,121,0,1631,0.074187615,0.111641133
71609,김민철,2002,0,0,106,0,0
71609,김민철,2003,1,0,498,0.00200803213,0.00200803213
71609,김민철,2004,0,0,137,0,0.00200803213
71609,김민철,2005,11,0,227,0.0484581498,0.0504661819
71609,김민철,2006,11,0,706,0.0155807365,0.0660469184
71610,김경언,2002,5,0,106,0.0471698113,0.0471698113
71610,김경언,2003,14,0,498,0.0281124498,0.0752822611
71610,김경언,2004,0,0,137,0,0.0752822611
71610,김경언,2005,4,0,227,0.0176211454,0.0929034065
71610,김경언,2006,13,0,706,0.0184135977,0.111317004
71610,김경언,2008,1,0,1063,0.000940733772,0.112257738
71610,김경언,2009,2,0,935,0.00213903743,0.114396775
71610,김경언,2010,39,0,1282,0.0304212168,0.144817992
71610,김경언,2011,41,0,1694,0.0242030697,0.169021062
71610,김경언,2012,79,0,1578,0.0500633714,0.219084433
71610,김경언,2013,56,0,1567,0.0357370772,0.254821511
71610,김경언,2014,176,0,3931,0.0447723226,0.299593833
71610,김경언,2015,244,0,3985,0.061229611,0.360823444
71610,김경언,2016,61,0,1102,0.055353902,0.416177346
71610,김경언,2017,51,0,1631,0.03126916,0.447446506
71638,오우진,2002,0,0,106,0,0
71638,오우진,2003,0,0,498,0,0
71648,심제훈,2002,0,0,106,0,0
71648,심제훈,2004,0,0,137,0,0
71650,권민성,2005,1,0,227,0.00440528634,0.00440528634
71744,이송영,2004,0,0,137,0,0
71752,김태균,2002,3,0,106,0.0283018868,0.0283018868
71752,김태균,2003,19,0,498,0.0381526104,0.0664544972
71752,김태균,2004,39,0,137,0.284671533,0.35112603
71752,김태균,2005,145,0,227,0.63876652,0.98989255
71752,김태균,2006,184,0,706,0.260623229,1.250515779
71752,김태균,2007,321,0,597,0.537688442,1.788204221
71752,김태균,2008,526,0,1063,0.494825964,2.283030185
71752,김태균,2009,935,0,935,1,3.283030185
71752,김태균,2012,1578,0,1578,1,4.283030185
71752,김태균,2013,658,0,1567,0.419910657,4.702940842
71752,김태균,2014,682,0,3931,0.17349275,4.876433592
71752,김태균,2015,713,0,3985,0.178920954,5.055354546
71752,김태균,2016,563,0,1102,0.510889292,5.566243838
71752,김태균,2017,741,0,1631,0.454322502,6.02056634
71752,김태균,2018,263,0,1881,0.139819245,6.160385585
71752,김태균,2019,256,0,1121,0.228367529,6.388753114
71752,김태균,2020,608,1,1171,0.518803419,6.907556533
71761,김대원,2002,0,0,106,0,0
71763,김무성,2003,0,0,498,0,0
71806,김동건,2002,0,0,106,0,0
71806,김동건,2006,11,0,706,0.0155807365,0.0155807365
71806,김동건,2007,3,0,597,0.00502512563,0.0206058621
71806,김동건,2008,6,0,1063,0.00564440263,0.0262502648
71806,김동건,2009,2,0,935,0.00213903743,0.0283893022
71806,김동건,2013,4,0,1567,0.00255264837,0.0309419506
71815,박준서,2002,0,0,106,0,0
71815,박준서,2003,0,0,498,0,0
71815,박준서,2004,0,0,137,0,0
71815,박준서,2005,0,0,227,0,0
71815,박준서,2006,0,0,706,0,0
71815,박준서,2007,0,0,597,0,0
71815,박준서,2008,0,0,1063,0,0
71815,박준서,2009,1,0,935,0.00106951872,0.00106951872
71815,박준서,2010,4,0,1282,0.0031201248,0.00418964352
71815,박준서,2011,7,0,1694,0.0041322314,0.00832187492
71815,박준서,2012,174,0,1578,0.11026616,0.118588035
71815,박준서,2013,77,0,1567,0.0491384812,0.167726516
71815,박준서,2014,39,0,3931,0.00992113966,0.177647656
71815,박준서,2015,14,0,3985,0.0035131744,0.18116083
71835,조중근,2003,0,0,498,0,0
71835,조중근,2004,1,0,137,0.00729927007,0.00729927007
71835,조중근,2005,11,0,227,0.0484581498,0.0557574199
71835,조중근,2006,4,0,706,0.00566572238,0.0614231423
71835,조중근,2007,14,0,597,0.0234505863,0.0848737285
71835,조중근,2008,7,0,1063,0.00658513641,0.091458865
71835,조중근,2009,2,0,935,0.00213903743,0.0935979024
71835,조중근,2010,2,0,1282,0.0015600624,0.0951579648
71835,조중근,2011,57,0,1694,0.03364817,0.128806135
71835,조중근,2012,28,0,1578,0.0177439797,0.146550114
71835,조중근,2013,11,0,1567,0.00701978302,0.153569898
71835,조중근,2015,23,0,3985,0.00577164366,0.159341541
71837,김강민,2003,0,0,498,0,0
71837,김강민,2004,3,0,137,0.0218978102,0.0218978102
71837,김강민,2005,1,0,227,0.00440528634,0.0263030965
71837,김강민,2006,21,0,706,0.0297450425,0.056048139
71837,김강민,2007,89,0,597,0.149078727,0.205126866
71837,김강민,2008,116,0,1063,0.109125118,0.314251984
71837,김강민,2009,72,0,935,0.0770053476,0.391257332
71837,김강민,2010,221,0,1282,0.172386895,0.563644227
71837,김강민,2011,147,0,1694,0.0867768595,0.650421086
71837,김강민,2012,232,0,1578,0.147021546,0.797442632
71837,김강민,2013,165,0,1567,0.105296745,0.902739377
71837,김강민,2014,271,0,3931,0.0689392012,0.971678578
71837,김강민,2015,161,0,3985,0.0404015056,1.012080084
71837,김강민,2016,139,0,1102,0.126134301,1.138214385
71837,김강민,2017,48,0,1631,0.0294297977,1.167644183
71837,김강민,2018,114,0,1881,0.0606060606,1.228250243
71837,김강민,2019,93,0,1121,0.0829616414,1.311211885
71837,김강민,2020,87,1,1171,0.0735042735,1.384716158
71842,정상호,2002,0,0,106,0,0
71842,정상호,2003,0,0,498,0,0
71842,정상호,2007,23,0,597,0.0385259631,0.0385259631
71842,정상호,2008,131,0,1063,0.123236124,0.161762087
71842,정상호,2009,129,0,935,0.137967914,0.299730001
71842,정상호,2010,41,0,1282,0.0319812793,0.33171128
71842,정상호,2011,262,0,1694,0.154663518,0.486374798
71842,정상호,2012,141,0,1578,0.0893536122,0.575728411
71842,정상호,2013,93,0,1567,0.0593490747,0.635077485
71842,정상호,2014,119,0,3931,0.0302721954,0.665349681
71842,정상호,2015,211,0,3985,0.0529485571,0.718298238
71842,정상호,2016,111,0,1102,0.100725953,0.819024191
71842,정상호,2017,21,0,1631,0.0128755365,0.831899727
71842,정상호,2018,28,0,1881,0.0148856991,0.846785426
71842,정상호,2019,18,0,1121,0.0160570919,0.862842518
