ID,선수명,연도,뉴스개수,min,max,Min-Max,Min-Max 누적
62648,김윤동,2019,56,0,1461,0.038329911,0.572833412
62655,홍성민,2012,51,0,3038,0.0167873601,0.0167873601
62655,홍성민,2013,63,0,1858,0.0339074273,0.0506947874
62655,홍성민,2014,54,0,2625,0.0205714286,0.071266216
62655,홍성민,2015,117,0,1473,0.0794297352,0.150695951
62655,홍성민,2016,59,0,1182,0.0499153976,0.200611349
62655,홍성민,2018,19,0,1351,0.0140636566,0.214675005
62655,홍성민,2019,22,0,1461,0.0150581793,0.229733185
62655,홍성민,2020,27,0,1375,0.0196363636,0.249369548
62696,김종훈,2012,11,0,3038,0.00362080316,0.00362080316
62696,김종훈,2017,26,0,1268,0.0205047319,0.0241255351
62741,최우석,2012,91,0,3038,0.0299539171,0.0299539171
62754,임기영,2012,13,0,3038,0.00427913101,0.00427913101
62754,임기영,2013,54,0,1858,0.0290635091,0.0333426401
62754,임기영,2014,44,0,2625,0.0167619048,0.0501045449
62754,임기영,2017,903,0,1268,0.71214511,0.762249655
62754,임기영,2018,261,0,1351,0.193190229,0.955439884
62754,임기영,2019,113,0,1461,0.0773442847,1.032784169
62754,임기영,2020,215,0,1375,0.156363636,1.189147805
62761,박찬호,2012,1906,0,3038,0.627386438,0.627386438
62868,임치영,2012,39,0,3038,0.012837393,0.012837393
62868,임치영,2013,6,0,1858,0.00322927879,0.0160666718
62868,임치영,2017,8,0,1268,0.00630914826,0.02237582
62869,문승원,2012,24,0,3038,0.00789993417,0.00789993417
62869,문승원,2013,36,0,1858,0.0193756728,0.027275607
62869,문승원,2016,75,0,1182,0.0634517766,0.0907273836
62869,문승원,2017,187,0,1268,0.147476341,0.238203725
62869,문승원,2018,176,0,1351,0.130273871,0.368477596
62869,문승원,2019,273,0,1461,0.186858316,0.555335912
62869,문승원,2020,81,0,1375,0.0589090909,0.614245002
62892,허건엽,2014,8,0,2625,0.00304761905,0.00304761905
62892,허건엽,2017,11,0,1268,0.00867507886,0.0117226979
62918,김태형,2018,425,0,1351,0.314581791,0.314581791
62919,김기현,2014,47,0,2625,0.0179047619,0.0179047619
62919,김기현,2015,93,0,1473,0.0631364562,0.0810412181
62920,노성호,2013,146,0,1858,0.0785791173,0.0785791173
62920,노성호,2014,54,0,2625,0.0205714286,0.0991505459
62920,노성호,2015,82,0,1473,0.0556687033,0.154819249
62920,노성호,2018,46,0,1351,0.0340488527,0.188868102
62920,노성호,2019,27,0,1461,0.0184804928,0.207348595
62920,노성호,2020,27,0,1375,0.0196363636,0.226984958
62929,이민호,2013,201,0,1858,0.10818084,0.10818084
62929,이민호,2014,238,0,2625,0.0906666667,0.198847507
62929,이민호,2015,387,0,1473,0.262729124,0.461576631
62929,이민호,2016,241,0,1182,0.203891709,0.66546834
62929,이민호,2017,357,0,1268,0.281545741,0.947014081
62929,이민호,2018,77,0,1351,0.0569948187,1.004008899
62929,이민호,2019,77,0,1461,0.0527036277,1.056712527
62937,신재영,2016,645,0,1182,0.545685279,0.545685279
62937,신재영,2017,291,0,1268,0.229495268,0.775180547
62937,신재영,2018,76,0,1351,0.0562546262,0.831435173
62937,신재영,2019,69,0,1461,0.0472279261,0.878663099
62937,신재영,2020,35,0,1375,0.0254545455,0.904117645
62941,정진,2013,0,0,1858,0,0
62951,이형범,2013,21,0,1858,0.0113024758,0.0113024758
62951,이형범,2017,35,0,1268,0.0276025237,0.0389049995
62951,이형범,2018,62,0,1351,0.0458919319,0.0847969314
62951,이형범,2019,106,0,1461,0.0725530459,0.157349977
62951,이형범,2020,103,0,1375,0.0749090909,0.232259068
62966,최금강,2013,35,0,1858,0.0188374596,0.0188374596
62966,최금강,2014,8,0,2625,0.00304761905,0.0218850786
