데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,연봉,1차FA여부,2차FA여부,5년평균평균자책점,5년평균경기,5년평균승리,5년평균패배,5년평균세이브,5년평균홀드,5년평균승률,5년평균이닝,5년평균피안타,5년평균홈런,5년평균볼넷,5년평균사구,5년평균삼진,5년평균실점,5년평균자책점,5년평균이닝당_출루허용률,5년평균완투,5년평균완봉,5년평균퀄리티스타트,5년평균블론세이브,5년평균타자수,5년평균투구수,5년평균피안타율,5년평균2루타,5년평균3루타,5년평균희생번트,5년평균희생플라이,5년평균고의4구,5년평균폭투,5년평균보크,5년평균선발,5년평균선발승,5년평균구원승,5년평균종료,5년평균세이브기회,5년평균터프세이브,5년평균병살타,5년평균땅볼,5년평균뜬공,5년평균인플레이타구타율,5년평균투구수/경기,5년평균투구수/이닝,5년평균9이닝당 삼진,5년평균9이닝당 볼넷,5년평균피출루율,5년평균피장타율,5년평균피OPS,5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균수비율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
2015,2020,3.26,56,5,3,21,1,0.625,60.66666666666666,62,7,15,0,58,23,22,1.27,0,0,0,7,256,1018,0.265,4,2,7,0,3,0,0,0,0,5,39,28,3,2,39,75,0.325,18.2,16.8,8.6,2.23,0.309,0.389,0.698,56,0,60.66666666666666,0,0,1,5,0,1.0,2.185,0,0.12,0.489131084,0,305.66666666666663,0.0,1990,9,16,31,0,1,0,0,0,0,0,0,0,0,0,21605.379739418637,0,0,4.172,50.8,5.0,3.2,14.4,2.2,0.5944,52.2,53.4,5.8,13.6,0.8,54.0,25.2,23.8,1.2740000000000002,0.0,0.0,0.0,5.0,220.0,881.6,0.2612,7.2,1.4,3.8,1.2,2.4,1.6,0.0,0.0,0.0,5.0,31.0,21.6,1.8,1.8,38.6,55.8,0.3296,17.18,16.78,9.166,2.368,0.3097999999999999,0.3932,0.703,50.8,0.0,52.2,0.4,0.0,0.6,4.8,0.4,0.9,1.326,0.0853347029399999,0.0,0.0,10179.399322510468
2015,2020,2.7,77,6,2,0,31,0.75,70.0,54,6,32,1,37,25,21,1.23,0,0,0,6,294,1144,0.213,11,0,5,3,1,0,0,0,0,6,9,36,0,6,83,82,0.225,14.9,16.3,4.76,4.11,0.301,0.328,0.629,77,0,70.0,2,0,2,5,1,0.778,2.673,0,0.106909091,0.734551359,0,473.3333333333333,0.0,1995,5,31,26,0,1,0,0,0,0,0,0,0,0,0,19046.790635605135,0,0,5.158,52.2,5.2,5.4,0.6,12.6,0.5267999999999999,89.8,99.8,11.6,29.6,4.2,49.6,55.8,52.8,1.416,0.2,0.2,1.6,2.0,394.0,1469.0,0.2756,22.2,2.0,4.2,4.4,0.4,2.2,0.2,9.6,1.6,3.6,6.8,15.8,0.2,7.6,102.0,104.6,0.2908,35.58,16.279999999999998,5.062,2.9840000000000004,0.3354,0.4462,0.7816,52.2,9.6,89.8,0.6,0.0,4.6,11.2,1.4,0.9414,1.3328,0.13129587936,0.0,0.0,8350.39807262685
2019,2020,3.12,65,4,4,5,20,0.5,75.0,48,3,29,11,59,26,26,1.03,0,0,0,4,305,1129,0.185,5,0,4,1,3,1,0,0,0,4,15,26,1,10,119,35,0.226,17.4,15.1,7.08,3.48,0.292,0.238,0.53,65,0,75.0,0,0,7,20,0,1.0,3.084,0,0.243636364,0.697435132,0,140.33333333333331,0.0,1999,8,19,22,0,0,1,0,0,0,0,0,0,0,0,18832.218295699917,0,0,3.42,60.5,4.0,5.0,3.0,18.0,0.45,70.16666666666666,52.5,2.5,24.5,9.5,48.5,28.0,26.5,1.105,0.0,0.0,0.0,3.5,289.0,1056.0,0.21,7.0,1.0,2.5,1.0,4.0,2.0,0.5,0.0,0.0,4.0,11.0,24.0,0.5,8.5,118.0,33.5,0.248,17.5,15.05,6.155,3.12,0.3025,0.2754999999999999,0.5780000000000001,60.5,0.0,70.16666666666666,0.0,0.0,8.0,15.5,0.0,1.0,1.87,0.348717566,0.5,0.0,8000.0
2017,2020,4.1,40,0,4,17,1,0.0,41.66666666666666,37,2,19,2,51,22,19,1.34,0,0,0,4,183,714,0.234,9,0,2,2,1,5,0,0,0,0,34,22,4,3,38,34,0.327,17.9,17.1,11.02,4.1,0.32,0.329,0.649,40,0,41.66666666666666,1,0,4,3,0,0.8749999999999999,0.633,0,0.240727273,0.695570397,0,205.66666666666663,0.0,1998,8,6,23,0,0,1,0,0,0,0,0,0,0,0,18941.75231529557,0,0,4.0075,46.5,2.75,2.75,13.0,1.5,0.29375,51.41666666666666,45.75,4.5,24.25,3.25,48.5,24.75,22.0,1.395,0.0,0.0,0.0,2.75,225.25,871.5,0.2435,8.0,1.0,1.75,2.25,1.25,3.0,0.25,0.0,0.0,2.75,31.5,17.5,1.5,4.25,45.25,56.5,0.301,18.725,17.1,8.629999999999999,4.17,0.3315,0.36125,0.69275,46.5,0.0,51.41666666666666,0.5,0.0,3.25,2.5,0.5,0.91875,1.2275,0.1738925993749999,0.0,0.0,10019.630770256264
2005,2020,5.12,47,5,4,2,3,0.556,45.66666666666666,46,3,21,3,27,26,26,1.47,0,0,0,1,200,771,0.272,7,1,4,3,5,1,0,0,0,5,11,8,1,3,38,61,0.303,16.4,16.9,5.32,4.14,0.357,0.379,0.736,47,0,45.66666666666666,1,0,3,7,0,0.909,0.53,0,0.0276363636,0.267962366,0,477.33333333333337,0.0,1986,11,29,35,0,1,0,0,0,0,0,0,0,0,0,12866.756303171693,0,0,5.134,37.8,2.0,2.0,0.6,2.8,0.3278,40.99999999999999,45.6,3.0,17.8,2.4,30.6,24.4,21.6,1.6200000000000003,0.0,0.0,0.0,0.6,183.8,705.4,0.293,9.6,0.8,2.0,1.6,2.8,2.0,0.0,0.2,0.0,2.0,9.4,3.6,0.4,4.0,44.2,41.2,0.345,19.98,18.12,7.044,4.208,0.3744,0.43,0.8044,38.0,0.2,41.266666666666666,0.6,0.0,2.4,4.6,0.2,0.9414,0.3734,0.02446866222,0.0,0.0552390855295878,10392.838359091182
2009,2020,8.44,5,0,0,0,0,0.0,5.333333333333333,5,1,4,1,3,5,5,1.69,0,0,0,0,26,104,0.25,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,11,0.25,20.8,19.5,5.06,6.75,0.4,0.4,0.8,5,0,5.333333333333333,0,0,0,1,0,1.0,-0.031,0,0.0429090909,0.552180362,0,396.6666666666666,0.0,1990,12,18,31,0,0,0,0,0,0,0,1,0,0,0,5810.00432655285,0,0,7.126,14.4,1.2,2.6,0.0,0.0,0.3128,40.2,48.8,6.6,20.8,3.6,28.4,33.6,30.6,1.6919999999999995,0.0,0.0,0.6,0.0,192.2,769.0,0.2822,10.0,0.4,1.0,1.6,0.0,2.6,0.0,6.4,1.0,0.2,3.0,0.2,0.0,2.0,34.8,54.8,0.3088,46.580000000000005,19.18,6.48,4.912000000000001,0.3807999999999999,0.458,0.8388,14.4,6.4,40.2,0.2,0.0,2.0,3.8,0.2,0.96,-0.135,0.0597301308,0.0,0.0,6024.506629684712
2015,2020,6.68,28,2,3,4,1,0.4,31.0,45,4,21,1,18,23,23,2.13,0,0,0,1,152,574,0.357,10,1,1,3,0,2,0,0,0,2,12,7,0,8,33,33,0.383,20.5,18.5,5.23,6.1,0.444,0.548,0.992,28,0,31.0,0,0,0,3,0,1.0,-0.167,0,0.119272727,0.13022413,0,31.33333333333333,0.0,1996,10,20,25,0,0,1,0,0,0,0,0,0,0,0,4069.218659644,0,0,3.34,14.5,1.0,1.5,2.0,0.5,0.2,15.666666666666666,22.5,2.0,11.0,1.0,9.0,11.5,11.5,2.565,0.0,0.0,0.0,0.5,77.5,296.0,0.1785,5.0,0.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.5,0.0,4.0,17.0,16.5,0.1915,19.25,36.25,2.615,16.55,0.5555,0.274,0.8295,14.5,0.0,15.666666666666666,0.0,0.0,0.5,1.5,0.0,1.0,-0.0775,0.06511206505,0.0,0.0,2900.0
2013,2020,11.57,4,0,1,0,0,0.0,4.666666666666667,8,1,11,4,5,14,6,4.07,0,0,0,0,37,171,0.364,3,0,0,0,0,0,0,1,0,0,1,0,0,0,7,2,0.438,42.8,36.6,9.64,21.21,0.622,0.636,1.258,4,1,4.666666666666667,0,0,2,0,0,1.0,-0.579,0,0.00945454545,0.00945454545,0,8.0,0.0,1989,11,18,32,0,0,1,0,0,0,0,0,0,0,0,4942.414675261235,0,0,8.485,3.0,0.0,0.5,0.0,0.0,0.0,4.0,5.0,1.0,8.0,2.0,4.5,8.0,4.0,3.085,0.0,0.0,0.0,0.0,27.0,125.5,0.2655,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,5.0,2.5,0.2905,41.4,30.3,10.22,17.355,0.517,0.5265,1.0435,3.0,0.5,4.0,0.0,0.0,1.0,0.5,0.0,1.0,-0.2895,0.004727272725,0.0,0.0,3000.0
2007,2020,5.19,11,4,4,0,0,0.5,59.0,67,13,17,1,46,43,34,1.42,0,0,3,0,258,1047,0.285,15,2,1,4,0,1,0,11,4,0,0,0,0,5,60,66,0.3,95.2,17.7,7.02,2.59,0.331,0.532,0.863,11,11,59.0,1,0,1,6,2,0.875,0.12,0,0.0516363636,0.522458234,0,676.6666666666667,0.0,1987,7,13,34,0,0,0,0,0,0,0,1,0,0,0,22104.779437915517,0,0,4.832,33.8,6.6,5.6,0.2,2.4,0.5556,102.20000000000002,110.0,13.6,35.0,3.6,79.6,58.4,53.0,1.4300000000000002,0.2,0.2,6.2,0.0,445.4,1771.4,0.2759999999999999,21.2,2.4,3.0,3.4,0.2,3.0,0.0,15.8,5.4,1.2,2.0,3.0,0.0,7.2,101.2,113.0,0.3166,68.44,17.62,7.459999999999999,3.1060000000000003,0.3372,0.4509999999999999,0.7882,33.8,15.8,102.20000000000002,0.2,0.4,3.4,13.6,0.6,0.975,1.4842,0.05994648202,0.0,0.0,17026.24142699245
2005,2020,2.64,45,3,2,18,2,0.6,47.66666666666666,44,2,15,2,39,14,14,1.24,0,0,0,4,201,790,0.244,10,1,4,0,0,1,0,0,0,3,34,24,3,1,41,56,0.302,17.6,16.6,7.36,2.83,0.31,0.344,0.654,45,0,47.66666666666666,0,0,3,4,0,1.0,2.602,0,0.400727273,5.283275054,0,557.9999999999999,0.0,1982,7,15,39,0,0,0,0,0,0,0,1,0,0,0,55028.03761001994,0,0,2.9080000000000004,40.0,1.6,1.0,25.0,0.4,0.5534,41.2,29.0,3.2,12.2,1.0,53.2,10.8,10.8,1.09,0.0,0.0,0.0,2.0,164.0,700.8,0.205,5.4,0.2,2.0,0.4,1.0,1.2,0.0,0.0,0.0,1.6,34.6,27.6,2.8,1.4,24.4,42.2,0.2835999999999999,17.1,17.119999999999997,11.832,2.942,0.271,0.336,0.607,40.0,0.0,41.2,0.0,0.4,1.4,3.4,0.2,1.0,2.5518,0.3737198633999999,0.2,0.0,37665.337407356215
2011,2020,4.08,27,10,9,0,0,0.526,147.66666666666666,143,14,65,5,138,76,67,1.41,0,0,10,0,641,2601,0.253,29,2,2,4,0,4,0,26,9,1,0,0,0,11,140,148,0.309,96.3,17.6,8.41,3.96,0.333,0.386,0.719,27,26,147.66666666666666,0,2,10,15,1,1.0,1.493,0,0.185454545,1.201812535,0,736.6666666666665,0.0,1992,11,20,29,0,0,1,0,0,0,0,0,0,0,0,17789.431922219046,0,0,5.192,25.6,6.6,7.6,0.2,0.6,0.4551999999999999,110.86666666666667,120.2,13.0,47.0,11.0,97.2,67.2,61.6,1.524,0.0,0.0,5.4,0.2,497.6,1965.4,0.2736,24.0,1.4,2.8,4.8,0.4,6.2,0.0,20.4,6.2,0.4,1.4,0.4,0.0,7.8,107.6,111.8,0.3206,75.48,17.839999999999996,7.77,4.18,0.3631999999999999,0.43,0.7931999999999999,25.6,20.4,110.86666666666667,0.8,0.6,7.6,12.8,1.2,0.9658,0.6971999999999999,0.1616036476199999,0.0,0.0,9740.499299149364
2009,2020,7.18,37,0,1,0,2,0.0,31.33333333333333,29,3,22,2,32,25,25,1.63,0,0,0,1,146,562,0.242,5,1,1,1,0,1,0,0,0,0,7,8,0,2,32,28,0.302,15.2,17.9,9.19,6.32,0.366,0.375,0.741,37,0,31.33333333333333,0,0,2,2,0,1.0,-0.032,0,0.0152727273,0.251125317,0,284.6666666666667,0.0,1989,3,20,32,0,0,0,0,0,0,1,0,0,0,0,10037.567253518117,0,0,3.684,36.8,2.0,1.6,0.2,4.2,0.3646,44.266666666666666,37.4,4.4,29.8,1.4,41.8,21.2,20.4,1.472,0.0,0.0,0.0,0.8,196.2,786.6,0.2022,8.4,0.2,2.2,1.8,2.2,2.8,0.0,1.0,0.2,1.8,6.4,6.2,0.0,3.2,41.2,42.4,0.2544,24.22,17.939999999999998,9.326,6.63,0.3447999999999999,0.313,0.6578,36.8,1.0,44.266666666666666,0.2,0.0,2.8,5.6,0.2,0.7846,0.7838,0.04318309702,0.0,0.0,5732.6766453843375
2017,2020,3.8,42,10,2,0,0,0.833,123.0,134,15,35,7,94,52,52,1.37,0,0,4,0,532,2148,0.277,23,3,2,4,0,2,1,18,9,1,3,3,0,9,91,169,0.314,51.1,17.5,6.88,2.56,0.332,0.43,0.762,42,18,123.0,0,2,2,9,0,1.0,2.865,0,0.275636364,0.412610471,0,186.66666666666669,0.0,1994,12,21,27,0,0,0,0,0,1,0,0,0,0,0,16344.122160434905,0,0,5.6866666666666665,27.33333333333333,3.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3886666666666666,62.22222222222223,69.33333333333333,6.0,17.0,5.333333333333333,45.66666666666666,28.33333333333333,26.33333333333333,1.66,0.0,0.0,1.3333333333333333,0.0,272.0,1095.0,0.3273333333333333,13.333333333333334,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,7.0,3.0,0.6666666666666666,3.0,2.6666666666666665,0.0,5.0,49.66666666666666,83.33333333333333,0.3586666666666667,37.03333333333333,18.53333333333333,5.996666666666666,1.7366666666666666,0.378,0.481,0.859,27.33333333333333,7.0,62.22222222222223,0.3333333333333333,1.3333333333333333,1.3333333333333333,5.666666666666667,0.0,0.9666666666666668,1.2403333333333333,0.1375368238,0.0,0.0,4407.882689556509
2017,2020,2.89,63,4,4,0,7,0.5,71.66666666666667,65,5,34,5,66,34,23,1.38,0,0,0,1,317,1230,0.238,12,2,3,2,4,1,0,0,0,4,9,13,0,8,81,63,0.294,19.5,17.2,8.29,4.27,0.331,0.352,0.683,63,0,71.66666666666667,2,2,3,9,0,0.857,1.437,0,0.0792727273,0.520909672,0,222.66666666666669,0.0,1998,3,10,23,0,0,0,0,0,1,0,0,0,0,0,12100.99385653916,0,0,4.4425,53.0,2.0,3.0,1.5,9.5,0.41675,55.66666666666667,61.5,4.5,19.25,6.25,46.0,28.75,25.0,1.4725,0.0,0.0,0.0,2.25,247.0,923.25,0.2855,11.5,1.0,2.25,1.5,2.5,1.75,0.25,0.75,0.0,2.0,7.75,16.5,0.75,7.25,65.25,46.5,0.33775,19.225,16.825000000000003,7.22,3.16,0.36,0.4135,0.7735000000000001,53.0,0.75,55.66666666666667,0.75,1.0,2.5,8.5,0.5,0.9435,0.82975,0.130227417925,0.0,0.0,4950.019488051156
2019,2020,4.5,3,0,0,0,0,0.0,2.0,2,0,3,0,1,1,1,2.5,0,0,0,0,11,37,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.286,12.3,18.5,4.5,13.5,0.455,0.25,0.705,3,0,2.0,0,0,0,0,0,0.0,0.031,0,0.0167272727,0.0269942132,0,6.0,0.0,2000,11,9,21,0,0,0,0,0,0,0,0,1,0,0,2740.1628857908736,0,0,9.0,3.5,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.5,4.5,0.0,1.0,3.5,3.5,2.875,0.0,0.0,0.0,0.0,18.0,66.0,0.309,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.0,6.0,0.3195,18.05,21.15,3.375,13.5,0.4875,0.4145,0.902,3.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068,0.0134971066,0.0,0.0,2700.0
2011,2020,11.57,4,0,0,0,0,0.0,4.666666666666667,9,1,7,2,4,6,6,3.43,0,0,0,0,30,133,0.429,2,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,0.5,33.3,28.5,7.71,13.5,0.6,0.667,1.267,4,1,4.666666666666667,0,0,0,0,0,0.0,-0.11,0,0.0138181818,0.0720532407,0,96.33333333333334,0.0,1992,8,4,29,0,0,1,0,0,0,0,0,0,0,0,4741.552955571328,0,0,23.473333333333333,12.333333333333334,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.1853333333333333,32.111111111111114,30.0,2.0,25.33333333333333,2.333333333333333,20.666666666666668,21.666666666666668,19.666666666666668,4.67,0.0,0.0,1.3333333333333333,0.0,145.66666666666666,581.6666666666666,0.4233333333333333,6.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,2.0,0.0,4.666666666666667,1.6666666666666667,0.0,0.3333333333333333,1.0,0.0,5.666666666666667,42.0,24.0,0.4599999999999999,32.233333333333334,31.3,4.483333333333333,20.176666666666662,0.5846666666666667,0.6676666666666667,1.2523333333333333,12.333333333333334,4.666666666666667,32.111111111111114,0.3333333333333333,0.0,3.6666666666666665,5.0,0.0,0.321,-0.073,0.0240177469166666,0.0,0.0,5258.154506437768
2019,2020,5.28,20,3,3,0,0,0.5,44.333333333333336,47,8,27,4,23,30,26,1.67,0,0,0,0,207,800,0.269,7,1,1,0,1,0,1,10,3,0,6,0,0,4,42,63,0.271,40.0,18.0,4.67,5.48,0.379,0.457,0.836,20,10,44.333333333333336,0,0,2,3,0,1.0,-0.217,0,0.0254545455,0.0302457844,0,44.66666666666667,0.0,1999,2,4,22,0,0,0,0,0,0,0,0,1,0,0,2977.9808279587924,0,0,43.14,10.5,1.5,2.0,0.0,0.0,0.25,22.333333333333336,25.0,4.0,15.0,2.0,12.0,16.5,14.5,9.835,0.0,0.0,0.0,0.0,107.0,419.5,0.5095000000000001,3.5,0.5,0.5,0.0,0.5,0.0,0.5,5.5,1.5,0.0,3.0,0.0,0.0,2.0,21.0,31.5,0.6355,39.5,67.5,15.835,43.24,0.618,0.6035,1.2215,10.5,5.5,22.333333333333336,0.0,0.0,1.0,1.5,0.0,0.5,-0.2274999999999999,0.0151228921899999,0.0,0.0,2700.0
2007,2020,5.4,18,1,1,0,1,0.5,15.0,11,2,10,0,7,9,9,1.4,0,0,0,0,65,232,0.204,2,0,1,0,2,1,0,0,0,1,6,1,0,1,8,28,0.2,12.9,15.5,4.2,6.0,0.328,0.352,0.68,18,0,15.333333333333334,0,0,2,0,0,1.0,0.092,0,0.00654545455,0.518434121,0,251.0,0.0,1988,3,1,33,0,1,0,0,0,0,0,0,0,0,0,7066.880154233536,0,0,6.644,25.6,1.8,3.0,1.2,1.0,0.3188,39.13333333333333,49.0,4.8,15.2,1.6,27.8,28.8,27.0,1.6960000000000002,0.0,0.0,0.4,0.2,178.4,709.4,0.3054,9.2,0.4,2.4,1.8,1.0,1.8,0.2,3.2,0.8,1.0,8.8,2.4,0.4,3.4,35.6,46.8,0.3354,39.260000000000005,18.08,5.928,4.006,0.3774,0.4698,0.8472,25.6,3.2,39.2,0.4,0.6,3.8,5.2,0.0,0.9458,0.3182,0.0687472206099999,0.0,0.0,5084.6615124174805
2009,2020,16.2,3,0,0,0,0,0.0,1.6666666666666663,3,0,1,0,3,3,3,2.4,0,0,0,0,9,36,0.375,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0.6,12.0,21.6,16.2,5.4,0.444,0.5,0.944,3,0,1.6666666666666663,0,0,0,0,0,0.0,-0.096,0,0.00509090909,0.177830194,0,104.0,0.0,1990,7,6,31,0,0,1,0,0,0,0,0,0,0,0,4287.494396219548,0,0,10.2025,11.0,0.75,0.75,0.0,0.0,0.15,21.500000000000004,23.5,2.0,15.75,1.75,12.0,17.25,16.25,2.2550000000000003,0.0,0.0,0.25,0.0,103.0,412.75,0.3159999999999999,3.0,0.75,1.0,1.75,0.25,1.25,0.25,3.75,0.75,0.0,2.25,0.25,0.0,2.75,18.75,30.25,0.389,28.05,20.9,7.1825,8.205,0.43725,0.4137499999999999,0.851,11.0,3.75,21.500000000000004,0.5,0.0,0.75,3.25,0.5,0.6855,-0.083,0.0379571151475,0.0,0.0,4546.391633371088
2013,2020,3.9,36,5,1,10,2,0.833,55.333333333333336,55,2,21,0,55,25,24,1.37,0,0,1,3,240,972,0.255,7,0,0,3,2,7,0,6,2,3,19,16,0,3,52,57,0.327,27.0,17.6,8.95,3.42,0.317,0.315,0.632,36,6,55.333333333333336,0,0,2,4,0,1.0,1.326,0,0.110545455,1.092895615,0,412.3333333333333,0.0,1995,1,13,26,0,0,0,0,0,1,0,0,0,0,0,24291.853779952267,0,0,4.044,41.8,4.4,3.4,10.6,2.8,0.4630000000000001,64.6,58.0,4.0,33.4,1.8,64.8,27.8,25.8,1.59,0.0,0.0,2.0,2.0,282.6,1177.6,0.248,10.6,0.6,3.2,2.2,2.4,3.6,0.2,6.0,1.8,2.6,19.4,17.0,2.4,3.4,57.8,63.6,0.313,29.7,19.04,8.66,5.92,0.3552,0.345,0.7002,41.8,6.0,64.6,0.4,0.0,3.0,8.2,0.6,0.9168,1.6696000000000002,0.18402942582,0.0,0.0,14169.126519239557
2019,2020,8.89,15,0,1,0,0,0.0,27.33333333333333,54,3,10,2,11,32,27,2.34,0,0,0,0,146,498,0.409,6,1,0,2,0,1,0,4,0,0,8,0,0,4,40,29,0.425,33.2,18.2,3.62,3.29,0.452,0.538,0.99,15,4,27.33333333333333,1,0,3,2,0,0.833,-0.851,0,0.0385454545,0.0570259473,0,29.33333333333333,0.0,1993,5,17,28,0,0,0,0,0,0,0,0,1,0,0,3401.3514700869473,0,0,8.945,9.0,0.0,0.5,0.0,0.0,0.0,14.666666666666664,28.0,1.5,6.0,1.0,6.5,17.0,14.5,2.17,0.0,0.0,0.0,0.0,78.0,272.0,0.3295,3.0,0.5,0.0,1.0,0.0,0.5,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,20.5,16.0,0.379,24.25,20.6,6.3100000000000005,6.145,0.426,0.394,0.8200000000000001,9.0,2.0,14.666666666666664,0.5,0.0,1.5,1.0,0.0,0.4165,-0.444,0.02851297365,0.0,0.0,2700.0
2011,2020,6.46,16,0,2,0,0,0.0,15.333333333333334,18,4,10,1,15,12,11,1.83,0,0,0,1,75,267,0.286,0,0,1,0,0,3,1,0,0,0,0,1,0,0,13,17,0.318,16.7,17.4,8.8,5.87,0.392,0.476,0.868,16,0,15.333333333333334,1,0,0,2,0,0.667,0.023,0,0.0305454545,0.444689961,0,248.66666666666669,0.0,1992,7,14,29,0,0,0,0,0,0,0,0,0,1,0,5594.6531235686125,0,0,6.098,22.4,0.4,0.8,0.2,0.0,0.4,32.13333333333334,43.4,4.2,15.2,1.6,22.2,24.0,21.8,1.84,0.0,0.0,0.2,0.2,154.0,578.4,0.317,8.0,0.8,0.8,1.0,0.2,2.6,0.4,2.6,0.2,0.2,7.0,1.2,0.0,2.2,30.6,40.2,0.3526,27.68,17.939999999999998,6.586,4.464,0.3934,0.4857999999999999,0.8792,22.4,2.6,32.13333333333334,0.8,0.0,1.2,2.6,0.4,0.8001999999999999,-0.0397999999999999,0.03142263038,0.0,0.0,5644.2800339041305
2017,2020,3.86,24,0,1,0,1,0.0,23.33333333333333,24,3,10,1,12,10,10,1.46,0,0,0,0,99,383,0.282,3,0,3,0,1,2,0,0,0,0,2,2,0,3,21,28,0.3,16.0,16.4,4.63,3.86,0.365,0.424,0.789,24,0,23.33333333333333,0,0,0,3,0,1.0,0.481,0,0.008,0.0394852841,0,28.66666666666666,0.0,1998,12,16,23,0,0,0,0,0,0,0,0,1,0,0,3267.323919538559,0,0,9.525,14.0,0.0,0.5,0.0,0.5,0.0,14.33333333333333,18.0,1.5,5.5,0.5,7.5,10.0,9.5,1.95,0.0,0.0,0.0,0.0,64.5,237.5,0.348,2.5,0.0,1.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.5,15.0,16.5,0.381,19.5,16.85,4.845,2.775,0.399,0.4535,0.8525,14.0,0.0,14.33333333333333,0.0,0.0,0.0,1.5,0.0,0.5,0.0945,0.01974264205,0.0,0.0,2700.0
2015,2020,5.07,21,7,6,0,0,0.538,110.0,115,16,37,7,67,68,62,1.38,0,0,9,0,478,1734,0.269,16,1,4,2,2,6,0,21,7,0,0,0,0,11,142,106,0.285,82.6,15.8,5.48,3.03,0.335,0.423,0.758,21,21,110.0,0,0,6,19,1,1.0,0.557,0,0.173090909,1.053142884,0,612.0,0.0,1997,1,7,24,0,0,0,0,0,0,0,0,1,0,0,21038.419322747024,0,0,4.818,22.6,8.8,5.6,0.0,0.0,0.5774000000000001,122.4,134.8,10.8,33.0,8.2,88.2,65.0,60.6,1.4280000000000002,0.2,0.0,10.6,0.0,530.2,1947.4,0.2868,21.4,1.4,4.2,3.4,0.4,4.6,0.2,21.4,8.8,0.0,0.8,0.0,0.0,12.6,144.8,117.0,0.327,84.6,16.119999999999997,6.409999999999999,2.574,0.3424,0.4067999999999999,0.7492,22.6,21.4,122.4,0.6,0.0,8.2,14.4,1.0,0.9558,2.0768,0.2106285768599999,0.0,0.0,12457.42663898491
2015,2020,8.61,31,1,3,0,3,0.25,23.0,26,5,20,0,22,26,22,2.0,0,0,0,0,114,439,0.28,2,1,1,0,1,6,0,0,0,1,3,3,0,2,23,22,0.318,14.2,19.1,8.61,7.83,0.407,0.484,0.891,31,0,23.0,0,0,0,2,0,1.0,-0.789,0,0.0567272727,0.384350239,0,144.33333333333331,0.0,1996,10,10,25,0,0,0,0,1,0,0,0,0,0,0,4878.336915974718,0,0,7.505,27.0,2.0,2.5,0.0,2.25,0.4375,29.0,33.5,3.5,24.0,2.0,28.75,27.5,24.5,1.9025,0.0,0.0,0.0,0.0,143.5,560.75,0.263,4.0,0.5,1.0,1.25,0.25,5.75,0.0,2.5,0.5,1.5,3.5,3.5,0.0,2.75,31.5,22.75,0.324,19.25,18.875,9.01,7.83,0.4024999999999999,0.3864999999999999,0.789,27.0,2.5,29.0,0.25,0.0,2.0,3.5,0.0,0.98225,-0.5345,0.07959009775,0.0,0.0,4105.221445446031
