데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수,연봉,1차FA여부,2차FA여부,3차FA여부,5년평균타율,5년평균경기,5년평균타석,5년평균타수,5년평균득점,5년평균안타,5년평균2루타,5년평균3루타,5년평균홈런,5년평균루타,5년평균타점,5년평균희생번트,5년평균희생플라이,5년평균볼넷,5년평균고의사구,5년평균사구,5년평균삼진,5년평균병살타,5년평균장타율,5년평균출루율,5년평균OPS,5년평균멀티히트,5년평균득점권타율,5년평균대타타율,5년평균장타,5년평균땅볼,5년평균뜬공,5년평균결승타,5년평균투구수/타석,5년평균순수장타율,5년평균추정득점,5년평균GPA,5년평균경기(주루),5년평균도루시도(주루),5년평균도루허용(주루),5년평균도루실패(주루),5년평균도루성공률(주루),5년평균주루사(주루),5년평균견제사(주루),5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균포일(수비),5년평균도루허용(수비),5년평균도루실패(수비),5년평균수비율(수비),5년평균도루저지율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
2013,2020,0.202,77,110,84,15,17,5,0,1,25,13,2,1,21,0,2,13,3,0.298,0.37,0.668,1,0.2,0.214,6,25,30,1,4.05,0.095,11.6,0.241,77,0,0,0,0.0,0,0,49,15,173.66666666666669,0,0,39,0,0,0,0,0,1.0,0.0,0.325,0,0.109401709,0.237264625,0,352,0.0,1994,7,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4382.714728480194,0,0,0,0.2228911088084663,50.15244845289193,90.84011870573345,75.24134728914805,11.77450749905422,17.1769383769319,4.376822365489016,0.2059955158372949,1.270116034331278,25.77609987708934,9.546426321126082,1.2140329377020511,0.854358227509949,12.81103083098918,0.0,0.7193494203842045,15.97034056944354,1.4910151622508965,0.341470833487285,0.3279133239534528,0.6693841574407379,1.720422231951605,0.1941819362205185,0.3260397986606367,5.852933915657588,20.531871920489653,22.416554649792907,0.6483627116726541,4.0021545103699125,0.1182608105956245,9.916687337063268,0.2329544596230805,50.15244845289193,0.4119910316745898,0.2059955158372949,0.2059955158372949,10.299775791864748,0.3108766613293119,0.0,36.616935643404105,17.443189216036654,164.12802762999326,0.3935691469725689,0.0,41.21868647449792,0.0,0.0,0.0,0.0,0.0,0.9894419453368114,0.0,0.1911024232593133,0.0607663798228535,0.0,0.0,3783.667183315762
2019,2020,0.13,7,24,23,0,3,0,0,0,3,0,0,0,1,0,0,5,1,0.13,0.167,0.297,1,0.0,0.0,0,9,6,0,3.54,0.0,-0.4,0.108,7,0,0,0,0.0,0,0,8,7,55.0,3,0,9,17,0,0,0,0,0.8578363636363637,0.0,-0.302,0,0.0196581197,0.029470787,0,25,0.8184033299219707,2000,4,13,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2963.5665053493094,0,0,0,0.1253012048192771,6.783132530120483,23.168674698795183,22.204819277108435,0.0,2.891566265060241,0.0,0.0,0.0,2.891566265060241,0.0,0.0,0.0,0.9638554216867472,0.0,0.0,4.819277108433735,0.9638554216867472,0.1253012048192771,0.1609638554216867,0.2862650602409639,0.9638554216867472,0.0,0.0,0.0,8.710843373493976,5.783132530120482,0.0,3.4481927710843383,0.0,-0.3891566265060242,0.1040963855421686,6.783132530120483,0.0,0.0,0.0,0.0,0.0,0.0,7.710843373493977,6.746987951807229,53.01204819277109,2.891566265060241,0.0,8.674698795180724,16.3855421686747,0.0,0.0,0.0,0.0,0.8268302300109531,0.0,-0.2919518072289156,0.019302259973253,0.0,0.7888224866717791,2700.0
2013,2020,0.203,48,67,59,5,12,1,0,0,13,3,0,0,6,0,2,11,2,0.22,0.299,0.519,1,0.125,0.267,1,18,18,1,3.55,0.017,4.1,0.19,48,1,1,0,100.0,0,0,28,8,101.0,0,0,16,0,0,0,0,0,1.0,0.0,-0.385,0,0.0094017094,0.123379967,0,441,0.0,1994,7,17,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4209.7402143680965,0,0,0,0.218153144065072,61.80735613212767,161.36977209449444,144.05114043868136,18.421856227798774,31.876001129830257,5.52552075672594,0.0,4.040210502475084,49.52215339398145,19.25386947336634,0.8132434849275698,1.206861766309972,12.483947429050437,0.0,2.8145789755251176,41.60287247626771,4.047447663997856,0.3281283476753222,0.2916130149155816,0.6197413625909038,6.706375600873146,0.2530948107208916,0.2079587690056843,9.565731259201025,41.535139933642,30.243988665251347,1.8009077691449606,3.786527685396945,0.1103688218916326,14.553362872059742,0.2133271548453187,61.80735613212767,1.4332964099253247,0.5940460028349889,0.8392504070903357,31.41559920703619,0.8392504070903357,0.0,53.70467955384722,33.71353596517832,291.65457913172287,2.491744299108241,0.0,67.50509269684494,0.8132434849275698,0.0,0.0,0.0,0.0,0.9540487592973832,0.0,-0.2782135040748084,0.0382490426044172,0.0,0.0,3380.691143022154
2015,2020,0.5,16,6,4,0,2,0,0,0,2,0,0,0,1,0,1,1,1,0.5,0.667,1.167,0,0.333,0.0,0,1,0,0,4.83,0.0,1.1,0.425,16,0,0,0,0.0,0,0,15,1,22.0,0,0,4,8,3,0,0,0,0.8181818181818182,0.0,0.19,0,0.0213675214,0.0668626151,0,16,1.642423961771975,1993,3,7,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3411.301246988531,0,0,0,0.275,9.4,8.4,6.4,0.6,1.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.6,0.0,0.4,1.6,1.0,0.275,0.4468,0.7218000000000001,0.0,0.1332,0.0,0.0,1.6,1.8,0.0,4.752,0.0,0.56,0.2696,9.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.6,22.6,0.6,0.0,2.8,6.8,1.8,0.0,0.0,0.0,0.8638553359683795,0.0,0.076,0.03584406478,0.0,1.1538030199364924,2900.0
2019,2020,0.258,91,196,182,24,47,11,0,1,61,14,4,0,7,0,3,32,4,0.335,0.297,0.632,10,0.225,0.222,12,56,47,3,3.67,0.077,15.7,0.217,91,9,4,5,44.4,1,0,85,46,440.0,0,0,115,3,1,0,0,0,0.9886363636363636,0.0,0.165,0,0.0478632479,0.0523235512,0,219,0.0,2000,9,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4151.277053228057,0,0,0,0.2515043839409321,83.64467005076142,179.47438855560682,166.62067374250114,21.898477157360407,42.89247808029534,9.949238578680204,0.0,0.9044762344254732,55.55514536225196,12.853714813105675,3.617904937701893,0.0,6.522381172127366,0.0,2.7134287032764197,29.611905860636824,3.617904937701893,0.3211490539916937,0.293561144439317,0.6147101984310106,9.140286109829258,0.2141102907245039,0.200793724042455,10.853714813105675,51.12828795569913,42.98800184586987,2.7134287032764197,3.6604476234425474,0.0696446700507614,14.295800646054452,0.2120327641901246,83.64467005076142,8.331333640978311,3.7134287032764193,4.617904937701892,44.93493308721735,0.9044762344254732,0.0,78.31333640978312,42.27457314259345,403.8920166128288,0.0,0.0,105.63867097369636,2.7134287032764197,0.9044762344254732,0.0,0.0,0.0,0.989721860972438,0.0,0.1471370558375634,0.0437172351947854,0.0,0.0,3200.0
2019,2020,0.22,34,49,41,2,9,2,0,0,11,9,1,2,5,0,0,16,0,0.268,0.292,0.56,2,0.333,0.0,2,8,10,0,3.94,0.049,4.4,0.198,34,0,0,0,0.0,1,0,32,13,123.66666666666669,1,0,100,3,1,3,9,2,0.99,18.2,-0.147,0,0.0376068376,0.0920225379,0,155,0.0,2000,4,14,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3962.3952495288027,0,0,0,0.2094293628808864,51.83795013850416,86.6578947368421,75.35457063711911,5.303324099722992,15.606648199445983,4.642659279778393,0.0,1.3213296398891967,24.213296398891966,7.678670360110805,2.981994459833795,1.3393351800554016,6.981994459833795,0.0,0.0,29.213296398891963,0.0,0.3109432132963989,0.2741620498614958,0.5851052631578947,0.6786703601108033,0.2702368421052631,0.0,5.96398891966759,12.624653739612189,19.24930747922437,0.6606648199445984,4.098559556786704,0.1018531855955678,7.439058171745152,0.201303324099723,51.83795013850416,0.0,0.0,0.0,0.0,0.3393351800554016,0.0,51.15927977839336,24.23130193905817,239.943674976916,1.0,0.0,167.38781163434902,11.58864265927978,1.6606648199445984,2.339335180055402,16.92797783933518,3.3213296398891967,0.9933033240997228,16.74653739612188,-0.0056177285318559,0.0487118618491689,0.0,0.0,5000.0
2019,2020,0.228,64,243,206,30,47,11,0,4,70,28,4,5,26,1,2,58,3,0.34,0.314,0.654,10,0.234,0.0,15,47,59,2,4.03,0.112,25.7,0.226,64,8,6,2,75.0,2,1,62,57,483.3333333333333,4,0,108,161,40,0,0,0,0.985,0.0,0.553,0,0.152136752,0.334117127,0,679,0.0,1990,11,4,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7984.963982408147,0,0,0,0.2489971671388101,97.3484419263456,362.1898016997167,316.5439093484419,38.02832861189801,80.3484419263456,12.85269121813031,1.8526912181303117,5.852691218130311,114.46458923512746,32.94050991501416,4.61756373937677,4.382436260623229,29.705382436260624,0.3824362606232294,6.940509915014164,77.14447592067987,3.0,0.3579093484419263,0.3251161473087818,0.683025495750708,21.11614730878187,0.2327648725212464,0.1543909348441926,20.55807365439093,67.99716713881018,95.43626062322946,6.940509915014164,3.832379603399433,0.1082946175637393,41.63314447592067,0.2358810198300283,97.3484419263456,15.410764872521243,11.558073654390933,3.8526912181303112,74.99999999999999,5.087818696883852,0.3824362606232294,95.96600566572236,89.73087818696882,764.3248347497639,13.263456090651555,0.0,139.4957507082153,235.10764872521247,56.6742209631728,0.0,0.0,0.0,0.9684087058906404,0.0,0.9933229461756372,0.1705670914164306,0.0,0.0192159772414774,9000.0
2009,2020,0.167,15,25,18,1,3,1,0,0,4,1,2,1,3,0,1,6,2,0.222,0.304,0.526,0,0.0,0.0,1,5,5,0,4.16,0.056,1.4,0.192,15,0,0,0,0.0,0,0,14,5,68.0,2,0,35,4,6,0,0,0,0.9207058823529412,0.0,-0.153,0,0.0358974359,0.202983556,0,945,0.9899927915575186,1985,12,4,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5875.279884922986,0,0,0,0.2304910157860129,50.28069734233616,96.03552895656269,81.33058619742084,9.841463923292832,19.211337885449584,3.5565391485269,0.0,2.7899545115512203,31.137740568630143,14.12467061357882,1.466741785581094,1.0936046283392546,10.613772646083184,0.0,1.5308236991383202,22.309712176379374,2.0440200109918147,0.3688069850776296,0.3323235482462166,0.7011305333238463,2.862642182071564,0.2727011361071309,0.2527318506241781,6.346493660078121,16.874571858990716,24.02856890494043,1.2462730877186097,3.949405981951832,0.1383926421084656,11.116210105599938,0.2417900606267297,50.28069734233616,1.2222260388246609,0.8992801342571692,0.3229459045674916,46.87932434687028,0.2533883251221858,0.0,46.98897383555459,19.91791469566412,214.07964465522988,1.146230396294188,0.0,110.06519826977056,29.67737918817594,14.217929907550984,0.0,0.0,0.0,0.9855951079222276,0.0,0.2229236400082439,0.0146896237353061,0.0,0.96749346576132,5941.278638917646
2013,2020,0.0,12,5,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,2,0,3.2,0.0,-0.5,0.0,12,2,1,1,50.0,0,1,11,0,18.333333333333336,0,0,3,0,0,0,0,0,0.8909090909090909,0.0,-0.205,0,0.00341880342,0.0826154193,0,25,0.0,1994,2,12,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3153.008660158982,0,0,0,0.0530076419213973,16.224890829694324,9.843886462882097,8.843886462882097,3.73471615720524,0.638646288209607,0.0,0.0,0.0,0.638646288209607,0.0,0.2729257641921397,0.0,0.7270742358078602,0.0,0.0,3.4661572052401746,0.0,0.0530076419213973,0.1425655021834061,0.1955731441048034,0.0,0.0,0.0,0.0,2.915938864628821,1.8231441048034935,0.0,3.650982532751091,0.0,-0.4292576419213974,0.0773744541484716,16.224890829694324,1.1844978165938866,0.2729257641921397,0.9115720524017468,13.646288209606986,0.0,0.2729257641921397,13.308951965065503,1.277292576419214,37.4665211062591,0.0,0.0,7.205240174672489,0.0,0.0,0.0,0.0,0.0,0.8562524811433109,0.0,-0.1983777292576419,0.0311772013985698,0.0,0.0,2771.8448230201966
2015,2020,0.268,111,360,314,45,84,12,0,10,126,43,3,1,40,0,2,73,7,0.401,0.353,0.754,20,0.25,0.2,22,83,75,9,4.15,0.134,44.9,0.259,111,0,0,0,0.0,2,0,115,86,732.3333333333334,3,0,163,6,7,0,0,0,0.9796722803823396,0.0,0.838,0,0.0974358974,0.229586499,0,753,0.214809328796866,1990,2,17,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7797.451938461903,0,0,0,0.2529714262187088,90.3899319279754,285.5338164251208,248.0335144927536,35.488718708827406,64.00990887132191,9.413894378568292,0.0,8.150993631971893,97.87678414580589,36.06269213877909,1.942605401844532,0.9503458498023714,29.85531949934123,0.2957015810276679,4.752031181379008,64.01630434782608,4.589509222661396,0.3767506313131313,0.3407092665788317,0.7174598978919631,14.768774703557312,0.2539609409310496,0.1747050944224857,17.564888010540184,59.93758234519104,61.02006477821696,6.039168862538427,4.104166117698727,0.1243281730346947,34.99066754501537,0.2475438350900307,90.3899319279754,0.887104743083004,0.2957015810276679,0.5914031620553359,9.846862648221345,1.097935880544576,0.0,86.6961736934563,66.06639767237593,557.0974875567266,1.962615283267457,0.0,125.51828063241106,3.885210803689064,3.842775581906016,0.0,0.0,0.0,0.9845294141722823,0.0,0.4471275801493193,0.0784864586298281,0.0,0.1179234347808882,4463.365069136749
2017,2020,0.286,9,9,7,1,2,1,0,0,3,0,0,0,1,0,1,1,0,0.429,0.444,0.873,0,0.0,0.5,1,2,2,0,3.33,0.143,1.4,0.307,9,0,0,0,0.0,0,1,8,1,19.333333333333336,0,0,4,0,0,0,0,0,1.0,0.0,0.076,0,0.00427350427,0.0518524595,0,25,0.0,1999,2,2,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3146.719723018963,0,0,0,0.1675833333333333,16.583333333333332,11.916666666666664,9.916666666666666,2.1666666666666665,1.4166666666666667,0.4166666666666666,0.0,0.5833333333333333,3.583333333333333,1.1666666666666663,0.0,0.0,1.5833333333333333,0.0,0.4166666666666666,4.5,0.0,0.3729999999999999,0.3098333333333333,0.6828333333333334,0.0,0.1458333333333333,0.2083333333333333,1.0,2.583333333333333,1.4166666666666667,0.0,4.135,0.2054166666666666,1.225,0.2329166666666667,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,13.833333333333332,1.0,33.33333333333333,0.0,0.0,7.499999999999999,0.0,0.0,0.0,0.0,0.0,0.973076923076923,0.0,0.0036666666666666,0.0286046611374999,0.0,0.0,3027.860220201054
2015,2020,0.0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,0.5,0,0.0,0.0,0,0,1,0,5.0,0.0,0.3,0.225,3,0,0,0,0.0,0,0,3,0,5.666666666666667,0,0,4,0,0,0,0,0,1.0,0.0,-0.004,0,0.00598290598,0.0507514517,0,123,0.0,1992,11,15,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4270.621455129749,0,0,0,0.214068140140913,59.4269858121803,109.00887945179036,96.34214844127015,10.709487501206446,20.438278158478912,2.91863719718174,0.0,5.83727439436348,40.868738538751096,10.70166972299971,3.8915162629089854,0.0,7.802335681883988,0.0,0.9728790657272464,30.15925103754464,3.8915162629089854,0.4203185020750893,0.2879297365119197,0.708248238587009,3.8915162629089854,0.1079895762957243,0.0,8.755911591545217,26.26773477463565,19.476884470610944,0.0,3.7331724736994496,0.2062503619341762,11.003233278641058,0.2345507190425634,59.4269858121803,0.0,0.0,0.0,0.0,0.0,0.0,58.45410674645305,31.132130103271884,289.41003120676896,0.9728790657272464,0.0,239.4289161277869,19.457581314544928,1.9457581314544927,4.864395328636232,17.511823183090435,6.810153460090725,0.996108483737091,27.2406138403629,0.1862742978476981,0.0211416997935817,0.0,0.0,4530.07823939868
2019,2020,0.429,5,8,7,2,3,0,0,0,3,2,0,0,1,0,0,0,0,0.429,0.5,0.929,0,0.5,0.0,0,1,3,0,3.25,0.0,1.3,0.332,5,2,1,1,50.0,0,0,5,2,17.333333333333332,0,0,2,0,0,0,0,0,0.9807692307692308,0.0,0.071,0,0.00598290598,0.0247161799,0,28,0.0,1996,1,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3189.282124622132,0,0,0,0.2012307692307692,13.307692307692308,16.307692307692307,16.0,3.3846153846153846,2.3076923076923075,0.0,0.0,0.6923076923076923,4.384615384615385,2.0,0.0,0.0,0.3076923076923077,0.0,0.0,2.769230769230769,0.0,0.3050769230769231,0.223076923076923,0.5281538461538461,0.0,0.1538461538461538,0.0,0.6923076923076923,6.538461538461538,4.384615384615385,0.0,3.25,0.1038461538461538,0.6076923076923078,0.1769230769230769,13.307692307692308,0.6153846153846154,0.3076923076923077,0.3076923076923077,15.384615384615383,0.0,0.0,14.692307692307692,2.6923076923076925,42.94871794871794,2.769230769230769,0.0,8.23076923076923,9.0,2.076923076923077,0.0,0.0,0.0,0.8735448506189422,0.0,-0.3021538461538462,0.0148100837707692,0.0,0.7071763687647217,2900.0
2011,2020,0.283,92,288,272,24,77,9,3,3,101,26,0,1,14,0,1,55,3,0.371,0.319,0.69,22,0.263,0.136,15,88,53,0,3.57,0.088,30.5,0.236,92,4,1,3,25.0,2,1,45,39,302.6666666666667,2,0,59,0,0,0,0,0,0.967,0.0,-0.233,0,0.0572649573,0.757908563,0,2739,0.0,1989,1,11,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10589.260094556808,0,0,0,0.3094154333753015,120.2797965613728,449.05048526169287,423.88721580714815,64.90252659657216,133.10811929203027,21.0214183040835,5.807773521035612,5.512606018116161,182.28290269253347,53.73712070456804,0.3777729609986082,2.8035711692950382,19.745531630682564,1.0243356820317313,2.236393693568494,88.07110914291523,6.388139868204625,0.4243390163261158,0.3414306300831136,0.7657696464092294,36.58280354524166,0.3277713877094694,0.2896555046451958,32.34179784323528,119.54083603153632,85.9707225099614,5.988027653382727,3.716742295861326,0.1149235829508142,59.92356573486189,0.2595962911030862,120.2797965613728,27.80235671868097,20.23256677404166,7.5697899446393055,67.02110810580966,6.129628861403286,0.8598787416175943,80.09110661237764,73.45683670358072,600.0835302105394,2.786683979415529,0.0,133.1992466465192,1.5904770893010116,0.0,0.0,0.0,0.0,0.97580561178123,0.0,1.054961088836388,0.1439472601641219,0.0,0.0,12477.676687763698
2017,2020,0.25,3,10,8,1,2,0,0,0,2,0,0,0,2,0,0,4,0,0.25,0.4,0.65,1,0.333,0.0,0,1,1,0,5.2,0.0,1.3,0.243,3,1,1,0,100.0,0,0,3,2,20.666666666666668,0,0,0,7,2,0,0,0,1.0,0.0,0.07,0,0.111111111,0.211118714,0,66,0.0,1998,3,18,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3280.901489000436,0,0,0,0.2384642032332563,9.15242494226328,30.76443418013857,27.99538106235565,0.23094688221709,6.61431870669746,2.30715935334873,0.0,0.0,8.921478060046189,0.76905311778291,0.0,0.0,1.23094688221709,0.0,1.53810623556582,11.690531177829095,1.53810623556582,0.3069099307159353,0.3207875288683602,0.6276974595842956,1.0,0.333,0.0,2.30715935334873,5.614318706697459,4.076212471131639,0.76905311778291,4.50785219399538,0.067676674364896,2.222863741339492,0.2214665127020785,9.15242494226328,0.23094688221709,0.23094688221709,0.0,23.094688221709006,0.76905311778291,0.0,9.15242494226328,8.152424942263279,73.2186297151655,0.76905311778291,0.0,6.921478060046188,11.61431870669746,0.4618937644341801,0.0,0.0,0.0,0.9669307159353348,0.0,-0.0676605080831408,0.0620209923672055,0.0,0.0,3000.0
2015,2020,0.196,38,59,56,5,11,1,0,1,15,5,1,0,2,0,0,15,0,0.268,0.224,0.492,2,0.182,0.143,2,11,19,1,3.83,0.071,3.2,0.168,38,0,0,0,0.0,0,0,34,10,127.33333333333334,2,0,26,40,12,0,0,0,0.9517513089005236,0.0,-0.435,0,0.0128205128,0.0340531369,0,149,0.8143832474694883,1996,10,24,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3610.4430985014014,0,0,0,0.2481718639541276,37.42738198099128,54.1348676459037,50.02780614248685,6.792082318749509,12.19825622496269,0.8515434765532951,0.3881077684392428,0.4634357081140523,15.216322362736626,3.2418506008954524,2.0158667818710234,0.0,2.091194721545833,0.0,0.0,14.645825151205718,0.0,0.303273269970937,0.2755080512135732,0.5787813211845103,2.0,0.2250842039117116,0.2697394548739298,1.7030869531065902,10.737019872751551,12.446704893566883,0.4634357081140523,3.7617312072892943,0.0546379703086953,4.20441442149085,0.1999181525410415,37.42738198099128,0.0,0.0,0.0,0.0,0.3881077684392428,0.7762155368784857,32.46877700102113,7.408373262116095,107.30584138454692,1.4634357081140523,0.0,22.996936611420946,30.98020579687377,7.262116094572304,0.0,0.0,0.0,0.9666183939767424,0.0,-0.1834022464849579,0.011136936575053,0.0,1.196261326322436,2996.2564066526656
2013,2020,0.24,49,132,125,6,30,1,0,3,40,20,0,1,6,0,0,29,5,0.32,0.273,0.593,6,0.344,0.2,4,37,30,1,3.7,0.08,9.8,0.203,49,0,0,0,0.0,0,0,47,35,302.3333333333333,3,0,267,17,3,3,33,10,0.99,23.3,0.008,0,0.130769231,0.328026984,0,620,0.0,1989,5,16,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6112.8200162053145,0,0,0,0.2398090411590799,61.82896441825845,121.5327154928396,111.528752647139,12.038433313064813,26.541882456544982,3.2684209422766446,0.3950139433459837,1.611494349275575,35.43481433334033,16.50911035162393,1.35733126454616,0.3690269012224016,6.635967542406642,0.0,1.6416371375254233,23.711840311995477,2.175950349107836,0.3200914977040656,0.2863623634495628,0.6064538611536283,5.021843876459858,0.2966743505336213,0.1258960434445306,5.274929234898203,33.30331914536725,28.340737634453696,1.0935483194598787,3.64278141446334,0.0802824565449856,10.140153062294258,0.2090515421550332,61.82896441825845,0.9446291908665844,0.7245214182374773,0.220107772629107,43.11177573228777,0.6309730987775984,0.220107772629107,59.97190363365693,31.637015914285115,294.87551772097936,2.4644119682133643,0.220107772629107,264.46399261946203,16.524445935462225,2.195957478036609,2.764569223995135,28.932535172876527,7.413230453106324,0.9925220430671168,21.849097771161382,0.1184302434319501,0.0662208230281009,0.0,0.0,7799.492770774397
2013,2020,0.152,89,128,112,14,17,4,0,2,27,4,3,0,11,0,2,34,3,0.241,0.24,0.481,2,0.063,0.0,6,27,34,1,3.9,0.089,5.2,0.168,89,2,0,2,0.0,0,0,88,32,358.00000000000006,7,0,54,122,34,0,0,0,0.9589553072625696,0.0,-0.703,0,0.0393162393,0.398640005,0,729,0.7219106804318487,1994,6,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5909.386686833517,0,0,0,0.2427879795813923,95.77469274624212,256.05057503962286,224.7062951633578,28.85481394642423,62.355158343395466,12.21282320794758,1.50262637130264,3.839165581242212,89.09073103767496,23.76464875297301,4.796038126122303,1.5723667579777836,13.515786812764452,0.0,11.460088179400516,48.51955795959948,8.320438307137351,0.3506992570668536,0.3147573706117799,0.6654566276786334,14.752392353560683,0.1930268223249137,0.194261847083612,17.554615160492432,55.8458513596448,59.55809425869586,1.2221649757923367,3.8077853552764713,0.1078864220116502,29.452808075144663,0.2295740105647215,95.77469274624212,4.137905501603857,2.6255860775457998,1.5123194240580569,55.30687440462373,2.054970233769776,0.6849900779232587,105.80078736035564,58.29812344978313,544.1403744834906,8.024569968721867,0.0,104.23386104133246,167.54711178368012,34.5940207175442,0.0,0.0,0.0,0.9643684282884328,0.0,0.6037574825407956,0.0882758661917782,0.0,1.314557108074902,7273.243853599907
2011,2020,0.248,97,283,254,26,63,8,0,3,80,34,1,3,22,0,3,31,7,0.315,0.312,0.627,15,0.333,0.25,11,82,81,2,3.91,0.067,25.4,0.219,97,12,7,5,58.3,2,0,103,67,615.0,1,0,176,5,3,0,0,0,0.9935317073170732,0.0,0.026,0,0.0128205128,0.256332,0,1916,0.0,1988,11,9,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10349.57385666101,0,0,0,0.2815727416763047,121.08392707679766,456.7891977336817,402.1715034606597,56.21388071424604,115.22154075267542,18.20337872376732,1.3284001301371642,7.339988360360578,158.1016848177988,51.88321593430149,4.824819764300353,4.173089481915323,37.946298819155125,0.6069812199755528,7.673486207651249,49.16337402504794,12.856813919657732,0.3844529684844656,0.3496277180494374,0.734080686533903,32.08812974488083,0.3209491575911006,0.0879336031886725,26.87176721426506,133.39661884819927,108.5630593166524,2.356122913561401,3.871315098169528,0.1028802268081608,55.78227045267156,0.2535308631190747,121.08392707679766,20.01063587142627,13.47368361083562,6.53695226059065,66.79431267766438,4.413681818974105,1.0064754565499694,128.7552722066205,104.53213865047326,938.2221282960636,0.5914309546993399,0.0,215.42611294302537,9.744552574824292,3.354787969949085,0.0,0.0,0.0,0.9954007095898924,0.0,1.4790947817425182,0.0545238855295761,0.0,0.0,12147.906498058655
