데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수
2009,2011,0.285,128,476,414,66,118,17,8,1,154,38,8,3,40,0,11,77,5,0.372,0.361,0.733,31,0.303,0.2,26,126,96,0,3.67,0.087,60.7,0.255,128,39,31,8,79.5,0,0,146,107,991.6666666666666,7,0,245,10,5,0,0,0,0.9721156302521008,0.0,2.651,0.0678866588,0.348567747,0,891,0.0,9000,1990,10,7,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,2012,0.235,101,357,315,46,74,11,7,0,99,32,19,2,18,1,3,46,5,0.314,0.281,0.595,16,0.244,0.0,18,124,73,0,3.67,0.079,30.2,0.205,101,30,24,6,80.0,0,0,117,84,786.0,0,0,198,8,1,0,0,0,1.0,0.0,0.661,0.105196451,0.453764198,0,1248,0.0,10000,1990,10,7,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,2013,0.276,125,260,228,57,63,2,8,2,87,29,8,2,16,0,6,29,1,0.382,0.337,0.719,13,0.288,0.3,12,72,66,0,3.82,0.105,32.8,0.247,125,31,23,8,74.2,0,0,140,42,564.6666666666666,2,0,135,4,0,0,0,0,0.9850708382526564,0.0,1.38,0.335035099,0.788799297,0,1508,0.0,13700,1990,10,7,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,2014,0.306,128,507,431,79,132,18,7,6,182,49,22,2,41,1,11,68,8,0.422,0.379,0.801,32,0.361,0.667,31,136,97,6,3.91,0.116,72.3,0.276,128,37,32,5,86.5,2,4,127,119,1043.6666666666667,1,0,285,8,1,0,0,0,0.9960447141488344,0.0,3.647,0.0892902569,0.878089554,0,2015,0.0,28000,1990,10,7,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,2015,0.295,128,570,491,79,145,27,7,2,192,59,19,6,43,1,11,70,9,0.391,0.361,0.752,42,0.32,0.0,36,172,110,5,3.78,0.096,70.1,0.26,128,24,15,9,62.5,5,0,128,122,1090.6666666666667,2,0,255,4,2,0,0,0,0.992,0.0,1.604,0.116938519,0.995028073,1,2585,0.0,28000,1990,10,7,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,2018,0.367,26,112,98,20,36,2,1,2,46,23,0,2,11,0,1,13,1,0.469,0.429,0.898,12,0.556,0.0,5,29,22,3,4.25,0.102,19.9,0.31,26,7,5,2,71.4,1,0,26,25,214.66666666666663,2,0,90,1,0,0,0,0,0.978,0.0,1.504,0.0776182881,1.253227123,0,3002,0.0,28000,1990,10,7,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,2019,0.265,123,513,441,75,117,19,5,0,146,41,4,5,57,0,6,60,6,0.331,0.354,0.685,30,0.245,0.5,24,145,124,5,3.98,0.066,59.1,0.242,123,34,26,8,76.5,10,2,121,114,1012.6666666666666,3,0,302,4,1,0,0,0,0.99,0.0,2.356,0.301516503,1.554743626,0,3515,0.0,34000,1990,10,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,2015,0.5,6,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1.0,0,0.0,0.0,0,0,0,0,6.5,0.0,0.1,0.35,6,1,0,1,0.0,0,0,2,0,5.0,0,0,0,0,0,0,0,0,0.0,0.0,-0.001,0.0102885822,0.0102885822,0,2,0.0,2900,1995,5,20,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,2014,0.237,28,42,38,5,9,1,0,0,10,5,1,0,3,0,0,7,0,0.263,0.293,0.556,2,0.273,0.0,1,9,13,1,3.62,0.026,3.1,0.198,28,0,0,0,0.0,0,0,31,6,99.0,2,0,24,7,1,0,0,0,0.9225589225589224,0.0,-0.12,0.00279827016,0.00279827016,0,42,1.3880242509450451,3000,1990,6,7,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,2010,0.092,47,93,76,13,7,2,0,0,9,2,7,1,8,0,1,19,1,0.118,0.186,0.304,1,0.0,0.0,2,32,19,0,3.77,0.026,1.9,0.113,47,8,7,1,87.5,0,0,50,26,254.66666666666663,1,0,31,86,19,0,0,0,0.9857133507853404,0.0,-0.777,0.01950078,0.01950078,0,93,1.01873457281079,3200,1987,3,28,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,2011,0.244,82,209,156,21,38,4,1,1,47,9,14,0,32,0,7,38,2,0.301,0.395,0.696,8,0.143,0.0,6,36,44,0,4.02,0.058,23.0,0.253,82,8,4,4,50.0,0,0,76,55,508.0,6,0,81,155,29,0,0,0,0.975763779527559,0.0,1.066,0.0312868949,0.0507876749,0,302,0.6747896313199302,5000,1987,3,28,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,2012,0.229,109,213,170,17,39,1,0,1,43,15,7,1,33,0,2,36,4,0.253,0.359,0.612,7,0.229,0.0,2,48,48,0,3.96,0.024,19.1,0.225,109,11,6,5,54.5,0,0,108,59,585.3333333333334,6,0,111,166,40,0,0,0,0.9790649202733483,0.0,0.763,0.0494296578,0.100217333,0,515,0.2772498965630565,6000,1987,3,28,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,2016,0.125,11,17,16,2,2,0,0,0,2,0,0,0,1,0,0,4,0,0.125,0.176,0.301,0,0.0,0.0,0,5,5,0,4.12,0.0,0.0,0.11,11,0,0,0,0.0,0,0,12,3,42.66666666666666,1,0,10,8,3,0,0,0,0.955078125,0.0,-0.423,0.00181488203,0.147341723,0,617,0.9402859586706313,5200,1987,3,28,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,2017,0.219,21,33,32,3,7,0,0,0,7,2,1,0,0,0,0,6,0,0.219,0.219,0.438,2,0.25,0.333,0,10,9,0,4.12,0.0,1.2,0.153,21,0,0,0,0.0,0,0,21,6,82.0,1,0,11,27,5,0,0,0,0.9789268292682926,0.0,-0.343,0.0128755365,0.16021726,0,650,1.3343877236186428,4800,1987,3,28,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2009,2012,0.266,92,173,154,28,41,8,0,0,49,14,6,1,7,0,5,17,7,0.318,0.317,0.635,6,0.225,0.143,8,58,39,0,3.48,0.052,13.1,0.222,92,17,9,8,52.9,0,0,79,37,417.3333333333333,5,0,99,145,25,0,0,0,0.978685303514377,0.0,0.373,0.0487959442,0.0487959442,0,173,1.2715309660029357,4100,1990,8,26,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,2013,0.298,75,276,228,35,68,9,1,1,82,25,7,5,27,0,9,14,7,0.36,0.387,0.747,17,0.243,0.0,11,86,65,0,3.88,0.061,36.0,0.264,75,18,14,4,77.8,0,0,99,63,578.6666666666667,7,0,119,161,36,0,0,0,0.9757730414746544,0.0,1.821,0.141033823,0.189829767,0,449,1.3601985075587242,8000,1990,8,26,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,2014,0.247,105,233,198,33,49,8,1,0,59,10,6,2,21,0,6,21,7,0.298,0.335,0.633,11,0.143,0.167,9,84,46,0,4.1,0.051,20.6,0.225,105,10,6,4,60.0,2,0,110,46,489.33333333333337,3,0,77,149,23,0,0,0,0.9833208446866484,0.0,0.31,0.0300178072,0.219847574,0,682,1.5339144015998718,20000,1990,8,26,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,2015,0.317,117,453,404,64,128,20,2,1,155,41,8,3,31,0,7,42,11,0.384,0.373,0.757,36,0.274,0.0,23,136,101,1,3.66,0.067,56.0,0.264,117,11,8,3,72.7,2,0,131,100,913.3333333333334,13,0,98,246,34,0,0,0,0.9632912408759124,0.0,3.818,0.106900878,0.326748452,0,1135,0.9336918779135346,20000,1990,8,26,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,2016,0.286,144,609,538,96,154,24,4,7,207,81,6,2,49,1,14,58,14,0.385,0.36,0.745,43,0.321,0.0,35,179,149,11,3.64,0.099,72.3,0.258,144,12,6,6,50.0,5,1,146,141,1218.3333333333333,8,0,103,222,27,0,0,0,0.9771548563611492,0.0,1.27,0.313974592,0.640723044,0,1744,0.0862159906646444,30000,1990,8,26,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,2017,0.257,130,422,369,50,95,22,1,3,128,40,12,2,29,0,10,48,15,0.347,0.327,0.674,18,0.239,0.0,26,121,107,4,3.68,0.089,39.7,0.234,130,12,8,4,66.7,3,0,132,104,958.3333333333334,5,0,101,203,19,0,0,0,0.9841001739130436,0.0,0.622,0.162477008,0.803200052,0,2166,0.0605973878351757,26500,1990,8,26,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,2018,0.324,133,577,516,85,167,30,5,10,237,79,5,8,32,0,16,52,15,0.459,0.376,0.835,48,0.35,0.25,45,152,153,8,3.7,0.136,86.6,0.284,133,24,20,4,83.3,6,0,133,121,1048.3333333333333,7,0,87,227,29,0,0,0,0.9780489666136726,0.0,4.054,0.192982456,0.996182508,1,2743,0.0199899628787663,26500,1990,8,26,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,2019,0.288,133,540,475,71,137,25,1,4,176,60,3,11,34,2,17,36,16,0.371,0.35,0.721,37,0.324,1.0,30,148,165,9,3.5,0.082,63.4,0.25,133,16,11,5,68.8,7,2,134,124,1083.0,8,0,88,195,20,0,0,0,0.9711542012927056,0.0,2.618,0.2970562,1.293238708,0,3283,0.0300688251014966,48000,1990,8,26,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2014,0.0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,2,0,3.0,0.0,-0.3,0.0,6,0,0,0,0.0,0,0,4,0,5.333333333333333,2,0,3,1,1,0,0,0,0.667,0.0,-0.169,0.00356143475,0.00356143475,0,3,0.0,2700,1992,1,10,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2015,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,4.5,0.0,-0.2,0.0,1,0,0,0,0.0,0,0,1,0,3.0,0,0,1,1,0,0,0,0,1.0,0.0,-0.039,0.0035131744,0.00707460915,0,5,0.0,2700,1992,1,10,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,2018,0.25,6,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0.0,0.0,0,3,0,0,2.5,0.0,0.2,0.175,6,0,0,0,0.0,0,0,4,0,5.0,0,0,0,0,0,0,0,0,0.0,0.0,-0.032,0.033492823,0.0732353088,0,35,0.9709505944546686,2700,1992,1,10,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2019,0.273,58,94,88,12,24,0,1,0,26,7,0,0,6,0,0,17,2,0.295,0.319,0.614,5,0.259,0.0,1,28,19,1,4.03,0.023,8.3,0.217,58,2,2,0,100.0,1,0,55,26,245.66666666666663,9,0,51,81,10,0,0,0,0.9345929443690636,0.0,-0.257,0.0240856378,0.0973209465,0,129,1.1372040777249637,4000,1992,1,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2015,0.167,23,26,24,4,4,0,0,0,4,0,0,0,2,0,0,2,2,0.167,0.231,0.398,1,0.0,0.125,0,11,7,0,3.73,0.0,0.1,0.146,23,0,0,0,0.0,0,1,11,1,31.33333333333333,0,0,37,1,0,0,1,0,1.0,0.0,-0.187,0.00727728984,0.00727728984,0,26,0.0,3000,1989,6,28,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,2016,0.257,88,170,144,17,37,9,0,2,52,14,3,0,21,0,2,38,2,0.361,0.359,0.72,7,0.308,0.167,11,29,40,2,4.12,0.104,19.5,0.252,88,2,1,1,50.0,2,1,76,33,362.0,7,0,266,23,2,2,26,15,0.9761988950276244,36.296685082872926,0.729,0.0435571688,0.0508344586,0,196,0.0692120206615509,3000,1989,6,28,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,2017,0.222,137,392,352,39,78,9,2,4,103,40,7,2,26,0,5,55,7,0.293,0.283,0.576,14,0.34,0.0,15,90,131,5,3.64,0.071,29.3,0.201,137,6,3,3,50.0,4,0,136,112,931.3333333333334,8,2,739,72,11,12,46,28,0.99,37.8,-0.447,0.25015328,0.300987739,0,588,0.0,15000,1989,6,28,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,2018,0.245,125,365,310,53,76,9,3,6,109,37,11,2,39,0,3,63,8,0.352,0.333,0.685,17,0.235,0.2,18,82,91,2,3.9,0.106,38.4,0.238,125,7,5,2,71.4,5,0,121,100,844.0,4,1,708,51,6,6,71,19,0.995,21.1,0.941,0.0526315789,0.353619318,0,953,0.0,15000,1989,6,28,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,2019,0.167,53,116,96,6,16,2,0,0,18,14,0,2,15,0,3,29,1,0.188,0.293,0.481,1,0.167,0.143,2,22,31,0,4.39,0.021,7.9,0.179,53,2,2,0,100.0,1,1,49,29,260.0,3,1,204,14,3,4,22,6,0.986,21.4,-0.223,0.0544157003,0.408035018,0,1069,0.0,8800,1989,6,28,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,2002,0.28,43,91,75,9,21,5,0,2,32,13,4,1,10,0,1,18,0,0.427,0.368,0.795,2,0.3,0.0,7,13,24,0,3.8,0.147,12.6,0.272,43,2,1,1,50.0,0,0,42,22,238.3333333333333,0,0,46,61,15,0,0,0,1.0,0.0,0.625,0.0,0.0,0,91,0.2088353953607325,2800,1976,5,3,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1999,2003,0.259,63,209,170,17,44,6,1,3,61,17,12,0,26,1,1,19,1,0.359,0.36,0.719,11,0.2,0.25,10,51,56,0,3.91,0.1,23.6,0.252,63,4,1,3,25.0,0,0,61,53,450.0,5,0,51,134,19,0,0,0,0.97398,0.0,0.818,0.0,0.0,0,300,0.2412762652857386,3300,1976,5,3,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,2016,0.167,6,7,6,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0.167,0.286,0.453,0,0.0,0.0,0,1,2,0,3.29,0.0,0.4,0.17,6,0,0,0,0.0,0,0,9,1,15.333333333333334,1,0,2,8,0,0,0,0,0.9375,0.0,-0.088,0.00816696915,0.00816696915,0,7,1.2958363892911635,2700,1993,3,18,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,2016,0.154,32,13,13,9,2,0,0,0,2,0,0,0,0,0,0,3,0,0.154,0.154,0.308,0,0.0,0.0,0,5,3,0,3.23,0.0,1.1,0.108,32,9,8,1,88.9,0,0,12,2,35.0,1,0,10,0,0,0,0,0,0.8570571428571429,0.0,-0.122,0.0263157895,0.0263157895,0,13,0.0,3000,1993,5,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,2017,0.321,37,116,106,14,34,8,0,1,45,16,2,2,3,0,3,29,1,0.425,0.351,0.776,9,0.429,0.333,9,20,25,2,3.88,0.104,15.2,0.264,37,1,0,1,0.0,2,1,38,28,234.0,3,0,68,61,17,0,0,0,0.9726880341880342,0.0,0.452,0.0453709381,0.0453709381,0,116,1.4086957770906594,4200,1994,1,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,2018,0.293,98,257,222,38,65,12,1,7,100,35,2,0,25,0,8,57,1,0.45,0.384,0.834,16,0.317,0.222,20,53,47,3,3.94,0.158,38.3,0.285,98,4,2,2,50.0,3,0,82,58,459.6666666666667,10,0,103,138,26,0,0,0,0.960437273386512,0.0,1.306,0.0680489102,0.113419848,0,373,1.0661810066244082,4200,1994,1,3,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2019,0.228,52,147,127,12,29,5,0,0,34,14,1,1,16,0,2,24,3,0.268,0.322,0.59,5,0.25,0.0,5,36,39,2,3.68,0.039,12.4,0.212,52,2,2,0,100.0,0,1,47,41,313.0,3,0,96,81,20,0,0,0,0.982108626198083,0.0,0.379,0.0374665477,0.150886396,0,520,0.4859797073689775,7500,1994,1,3,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2002,0.202,78,210,193,25,39,10,0,10,79,35,1,1,14,0,1,42,2,0.409,0.258,0.667,8,0.231,0.0,20,61,52,0,4.18,0.207,21.4,0.218,78,1,0,1,0.0,0,0,78,56,474.3333333333333,6,0,77,136,22,0,0,0,0.970845397048489,0.0,0.565,0.00943396226,0.00943396226,0,210,1.4613526847654006,5400,1974,6,30,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1997,2003,0.228,96,206,171,18,39,12,0,2,57,21,5,1,27,0,2,30,6,0.333,0.338,0.671,9,0.283,0.4,14,46,57,0,4.63,0.105,20.3,0.235,96,4,3,1,75.0,0,0,101,49,489.6666666666666,4,0,72,154,22,0,0,0,0.9809816201497618,0.0,0.772,0.00200803213,0.0114419944,0,416,1.1495648660743765,5400,1974,6,30,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1997,2004,0.156,69,48,45,2,7,3,1,0,12,6,3,0,0,0,0,11,3,0.267,0.156,0.423,1,0.2,0.0,4,16,11,0,3.27,0.111,0.2,0.137,69,0,0,0,0.0,0,0,72,6,177.66666666666666,3,0,40,45,12,0,0,0,0.9615572232645404,0.0,-0.337,0.00729927007,0.0187412645,0,464,1.5708973496181715,4700,1974,6,30,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1997,2005,0.277,85,260,235,29,65,8,0,4,85,20,5,1,15,0,4,48,11,0.362,0.329,0.691,21,0.362,1.0,12,64,59,0,3.84,0.085,26.2,0.239,85,5,5,0,100.0,0,0,85,82,621.0,9,0,180,231,49,0,0,0,0.979,0.0,1.11,0.0308370044,0.0495782689,0,724,0.0,5700,1974,6,30,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1997,2006,0.349,42,100,86,8,30,5,0,1,38,12,1,0,10,0,3,20,1,0.442,0.434,0.876,8,0.409,0.0,6,22,14,0,3.86,0.093,15.9,0.306,42,0,0,0,0.0,0,0,34,31,193.66666666666663,1,0,54,63,11,0,0,0,0.991185886402754,0.0,1.2,0.00566572238,0.0552439912,0,824,0.1454942487821595,6500,1974,6,30,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2012,2015,0.308,8,15,13,1,4,0,0,0,4,2,1,0,1,0,0,3,0,0.308,0.357,0.665,1,0.5,0.0,0,5,1,0,3.6,0.0,1.5,0.238,8,0,0,0,0.0,0,1,8,4,41.0,0,0,10,19,6,0,0,0,1.0,0.0,-0.31,0.00702634881,0.0165320522,0,16,0.0,3000,1989,6,2,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2016,0.329,88,177,155,29,51,4,1,0,57,11,6,1,8,0,7,48,1,0.368,0.386,0.754,11,0.293,0.333,5,37,20,0,3.64,0.039,22.7,0.266,88,12,8,4,66.7,2,1,59,26,282.6666666666667,5,0,69,87,21,0,0,0,0.9634150943396226,0.0,0.433,0.0862068966,0.102738949,0,193,0.4294300996145899,5500,1989,6,2,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2017,0.333,8,9,9,1,3,1,0,0,4,1,0,0,0,0,0,4,0,0.444,0.333,0.777,1,0.25,0.0,1,2,0,0,3.89,0.111,1.1,0.261,8,0,0,0,0.0,0,0,5,1,19.666666666666668,0,0,5,9,1,0,0,0,0.9491525423728814,0.0,-0.018,0.0416922134,0.144431162,0,202,0.2974722489192896,5500,1989,6,2,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2018,0.253,57,95,83,17,21,2,0,2,29,6,4,0,7,0,1,20,2,0.349,0.319,0.668,2,0.167,0.0,4,36,6,0,3.53,0.096,8.4,0.231,57,4,1,3,25.0,1,1,56,22,216.66666666666663,3,0,45,37,8,0,0,0,0.9659692307692308,0.0,-0.364,0.0175438596,0.161975022,0,297,1.1622362218987377,5500,1989,6,2,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,2019,0.0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,0,3,0,0,3.6,0.0,-0.5,0.0,4,0,0,0,0.0,1,0,4,2,14.0,0,0,3,0,0,0,0,0,0.6428571428571429,0.0,-0.167,0.00802854594,0.170003568,0,302,0.74959525725948,3500,1989,6,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,2012,0.286,7,7,7,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0.286,0.286,0.572,0,0.0,0.0,0,0,3,0,2.71,0.0,0.5,0.2,7,0,0,0,0.0,0,0,4,1,13.0,0,0,3,0,0,0,0,0,0.3846153846153846,0.0,0.0,0.00950570342,0.00950570342,0,7,0.0,2400,1989,8,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,2013,0.263,99,327,285,36,75,15,2,14,136,52,3,3,20,0,16,82,6,0.477,0.343,0.82,19,0.236,0.357,31,63,68,0,3.57,0.214,46.1,0.274,99,5,2,3,40.0,0,0,97,66,592.3333333333334,2,0,261,11,14,0,0,0,0.991634214969049,0.0,1.0,0.148053606,0.157559309,0,334,0.8656636716929944,6500,1989,8,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,2017,0.294,103,414,350,64,103,21,2,29,215,73,0,3,46,2,15,79,8,0.614,0.396,1.01,29,0.226,0.5,52,88,83,6,4.04,0.32,80.0,0.332,103,4,2,2,50.0,1,0,111,84,698.6666666666667,5,0,210,7,5,0,0,0,0.9838420801526716,0.0,3.0,0.307173513,0.56157093,0,931,0.4325363339391132,15000,1989,8,9,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,2018,0.284,136,562,486,97,138,31,0,41,292,115,0,8,52,3,16,124,10,0.601,0.367,0.968,40,0.286,0.444,72,94,138,14,4.21,0.317,104.2,0.315,136,6,4,2,66.7,4,1,102,92,755.3333333333334,1,0,186,5,0,0,0,0,0.995,0.0,4.0,0.216905901,0.778476831,1,1493,0.0,33000,1989,8,9,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,2019,0.265,125,502,427,52,113,20,0,12,169,52,0,0,55,4,20,100,6,0.396,0.375,0.771,28,0.264,0.3,32,108,106,7,4.0,0.131,65.7,0.268,125,1,0,1,0.0,8,0,93,89,772.6666666666666,4,0,166,11,2,0,0,0,0.978,0.0,1.0,0.348795718,1.127272549,0,1995,0.0,25000,1989,8,9,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,2002,0.245,41,59,49,7,12,1,0,0,13,3,1,0,6,0,3,13,2,0.265,0.362,0.627,2,0.273,0.0,1,15,9,0,3.86,0.02,4.8,0.229,41,1,0,1,0.0,0,0,33,11,112.66666666666666,1,0,18,17,4,0,0,0,0.9622100591715976,0.0,0.118,0.0,0.0,0,59,1.2273463018857778,4200,1973,2,13,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1995,2003,0.248,73,245,214,19,53,7,1,3,71,21,11,1,18,0,1,33,6,0.332,0.308,0.64,14,0.255,0.0,11,64,65,0,3.55,0.084,22.3,0.222,73,6,5,1,83.3,0,0,85,63,527.0,6,0,172,135,36,0,0,0,0.9806812144212524,0.0,0.238,0.0120481928,0.0120481928,0,304,1.6606035153779453,5200,1973,2,13,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,2004,0.182,14,23,22,2,4,0,0,0,4,0,0,0,1,0,0,5,1,0.182,0.217,0.399,0,0.0,0.0,0,12,1,0,3.43,0.0,0.3,0.143,14,0,0,0,0.0,0,0,11,5,40.0,2,0,4,6,1,0,0,0,0.68175,0.0,-0.158,0.0,0.0120481928,0,327,1.061278124459133,4500,1973,2,13,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,2005,0.206,26,78,68,8,14,4,0,0,18,4,4,0,5,0,1,11,5,0.265,0.27,0.535,2,0.211,1.0,4,23,20,0,3.45,0.059,3.6,0.188,26,2,2,0,100.0,0,0,27,18,150.0,2,0,45,40,4,0,0,0,0.97064,0.0,-0.135,0.0,0.0120481928,0,405,0.1154913697419837,4200,1973,2,13,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,2006,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,4.0,0.0,-0.1,0.0,3,0,0,0,0.0,0,0,3,0,5.0,0,0,2,1,1,0,0,0,1.0,0.0,0.005,0.00849858357,0.0205467764,0,406,0.9709505944546686,4200,1973,2,13,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2015,0.286,33,22,21,2,6,1,0,0,7,3,0,1,0,0,0,6,1,0.333,0.273,0.606,1,0.333,0.0,1,7,3,1,3.73,0.048,1.5,0.206,33,1,0,1,0.0,1,0,33,0,65.33333333333333,0,0,53,2,1,1,2,0,1.0,0.0,-0.099,0.0095357591,0.0095357591,0,22,0.0,3000,1995,8,28,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
