데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대
2009,2016,7.89,12,0,1,0,0,0.0,21.666666666666668,31,1,20,0,12,21,19,2.35,0,0,0,0,113,453,0.348,3,3,2,2,1,3,1,3,0,0,2,1,0,1,16,32,0.385,37.8,20.9,4.98,8.31,0.459,0.483,0.942,12,3,21.666666666666668,1,0,0,5,0,0.8329999999999999,-0.13,0.024534687,0.0385945813,0,33.0,0.0,3100,1990,7,6,27,1,0,0,0,0,0,0,0,0,0,0
2009,2017,5.92,25,3,2,0,0,0.6,59.333333333333336,56,7,37,7,32,41,39,1.57,0,0,1,0,271,1086,0.255,8,0,2,5,0,2,0,11,3,0,5,0,0,10,52,85,0.263,43.4,18.3,4.85,5.61,0.372,0.386,0.758,25,11,59.333333333333336,1,0,3,7,2,0.909,-0.032,0.111198738,0.149793319,0,92.33333333333334,0.0,7500,1990,7,6,28,1,0,0,0,0,0,0,0,0,0,0
2001,2002,6.1,5,0,0,0,0,0.0,10.333333333333334,12,1,6,1,12,8,7,1.74,0,0,0,0,49,207,0.286,2,1,0,0,0,2,0,1,0,0,3,0,0,1,12,6,0.379,41.4,20.0,10.45,5.23,0.388,0.452,0.84,5,1,10.333333333333334,0,0,0,2,0,1.0,0.071,0.0327868852,0.0327868852,0,10.333333333333334,0.0,2000,1982,4,27,21,0,0,0,0,0,0,0,1,0,0,0
2001,2008,5.79,9,0,0,0,0,0.0,9.333333333333334,10,1,7,3,8,7,6,1.82,0,0,0,0,48,178,0.27,2,0,0,1,0,0,0,0,0,0,3,0,0,0,9,11,0.31,19.8,19.1,7.71,6.75,0.417,0.405,0.822,9,0,9.333333333333334,0,0,3,2,0,1.0,-0.045,0.0151921358,0.0638520369,0,24.0,0.0,2400,1982,4,27,27,0,0,0,0,0,0,0,0,1,0,0
2001,2009,13.5,3,0,0,0,0,0.0,2.6666666666666665,3,0,5,0,3,4,4,3.0,0,0,0,0,16,72,0.273,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0.375,24.0,27.0,10.13,16.88,0.5,0.364,0.864,3,0,2.6666666666666665,1,0,0,0,0,0.0,-0.065,0.015130674,0.0789827109,0,26.666666666666668,0.0,2400,1982,4,27,28,0,0,0,0,0,0,0,0,1,0,0
2001,2004,3.27,18,0,0,0,0,0.0,22.0,21,3,9,3,16,13,8,1.36,0,0,0,0,98,380,0.256,5,1,1,3,1,0,0,1,0,0,10,0,0,2,18,30,0.273,21.1,17.3,6.55,3.68,0.34,0.451,0.791,18,1,22.0,0,0,0,1,0,1.0,0.19,0.0242424242,0.0242424242,0,22.0,0.0,2800,1982,4,21,23,0,0,0,0,0,0,0,1,0,0,0
2001,2005,5.72,20,1,0,0,0,1.0,39.333333333333336,45,5,14,3,40,25,25,1.5,0,0,1,0,176,694,0.283,9,2,0,0,0,1,0,1,1,0,10,0,0,1,26,48,0.351,34.7,17.6,9.15,3.2,0.352,0.459,0.811,20,1,39.333333333333336,0,0,4,8,1,1.0,0.354,0.0252707581,0.0495131823,0,61.333333333333336,0.0,2800,1982,4,21,24,0,0,0,0,0,0,0,1,0,0,0
2001,2006,3.67,48,6,0,0,3,1.0,56.333333333333336,48,7,20,1,30,24,23,1.21,0,0,0,0,232,869,0.231,7,1,2,1,1,7,0,0,0,6,18,4,0,6,59,72,0.238,18.1,15.4,4.79,3.2,0.3,0.375,0.675,48,0,57.333333333333336,2,0,3,8,0,0.846,0.722,0.0380622837,0.087575466,0,117.66666666666669,0.0,4400,1982,4,21,25,0,0,0,0,0,1,0,0,0,0,0
2001,2007,6.2,21,0,0,0,0,0.0,20.33333333333333,16,4,8,1,7,14,14,1.18,0,0,0,0,81,298,0.232,3,0,2,1,0,0,0,0,0,0,6,1,0,4,19,28,0.203,14.2,14.7,3.1,3.54,0.316,0.449,0.765,21,0,20.33333333333333,0,0,0,3,0,1.0,-0.15,0.011994003,0.099569469,0,138.0,0.0,4000,1982,4,21,26,0,0,0,0,0,1,0,0,0,0,0
2005,2005,6.83,19,1,0,0,2,1.0,29.0,41,2,19,3,19,23,22,2.07,0,0,0,0,149,555,0.331,10,1,3,0,1,5,0,0,0,1,6,0,0,2,26,38,0.379,29.2,19.1,5.9,5.9,0.432,0.476,0.908,19,0,29.0,0,0,2,4,1,1.0,-0.082,0.0144404332,0.0144404332,0,29.0,0.0,2300,1985,5,3,21,0,0,0,0,0,0,1,0,0,0,0
2005,2006,3.0,7,0,0,0,0,0.0,6.0,9,0,3,0,7,2,2,2.0,0,0,0,0,27,109,0.391,3,0,1,0,0,0,0,0,0,0,5,1,0,1,3,4,0.563,15.6,18.2,10.5,4.5,0.462,0.522,0.984,7,0,6.0,0,0,1,0,0,1.0,0.149,0.00346020761,0.0179006408,0,35.0,0.0,2600,1985,5,3,22,0,0,0,0,0,0,1,0,0,0,0
2005,2007,6.65,17,0,2,0,1,0.0,23.0,35,3,10,3,12,17,17,1.96,0,0,0,0,109,409,0.376,7,0,1,2,0,1,0,2,0,0,5,0,0,5,25,23,0.4,24.1,17.8,4.7,3.91,0.444,0.548,0.992,17,2,23.0,0,0,2,3,0,1.0,-0.139,0.0134932534,0.0313938942,0,58.0,0.0,2900,1985,5,3,23,0,0,0,0,0,0,1,0,0,0,0
2005,2008,3.15,14,5,3,0,1,0.625,80.0,84,6,18,3,54,35,28,1.28,1,1,8,0,331,1089,0.278,15,3,7,1,2,0,0,12,5,0,1,1,0,7,89,76,0.321,77.8,13.6,6.08,2.03,0.324,0.407,0.731,14,12,80.0,0,0,8,9,1,1.0,1.924,0.0455764075,0.0769703017,0,138.0,0.0,5500,1985,5,3,24,0,0,0,0,0,0,1,0,0,0,0
2005,2009,4.05,27,14,9,0,0,0.609,182.3333333333333,189,23,53,7,175,97,82,1.33,2,2,16,0,784,2664,0.264,38,3,6,2,3,11,0,27,14,0,2,0,0,14,210,144,0.319,98.7,14.6,8.64,2.62,0.32,0.422,0.742,27,27,182.3333333333333,1,0,10,29,2,0.975,4.595,0.415405777,0.492376079,0,320.3333333333333,0.0,12500,1985,5,3,25,0,0,0,0,0,0,1,0,0,0,0
2005,2017,3.91,26,4,2,0,8,0.667,23.0,17,1,13,0,25,11,10,1.3,0,0,0,1,99,386,0.2,5,0,1,0,2,1,0,0,0,4,4,9,0,0,31,12,0.271,14.8,16.8,9.78,5.09,0.306,0.294,0.6,26,0,23.0,0,0,1,2,0,1.0,0.639,0.0717665615,0.637481067,0,405.3333333333333,0.0,6100,1985,5,3,33,0,0,0,0,0,0,1,0,0,0,0
2013,2013,33.75,3,0,0,0,0,0.0,1.3333333333333333,6,0,2,0,2,5,5,6.0,0,0,0,0,12,49,0.6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.75,16.3,36.8,13.5,13.5,0.667,0.8,1.467,3,0,1.3333333333333333,0,0,0,0,0,0.0,-0.132,0.00484391819,0.00484391819,0,1.3333333333333333,0.0,2500,1995,1,13,19,0,0,0,0,0,1,0,0,0,0,0
2013,2014,4.44,31,1,0,0,2,1.0,26.33333333333333,24,2,12,1,23,13,13,1.37,0,0,0,1,111,464,0.253,8,0,1,2,0,2,0,0,0,1,6,1,0,3,26,24,0.306,15.0,17.6,7.86,4.1,0.336,0.4,0.736,31,0,26.33333333333333,1,0,2,2,0,0.8,0.516,0.0144761905,0.0193201087,0,27.66666666666666,0.0,10000,1995,1,13,20,0,0,0,0,0,1,0,0,0,0,0
2013,2015,3.65,68,7,2,2,16,0.778,61.66666666666666,52,4,46,2,76,30,25,1.59,0,0,0,0,278,1270,0.231,10,1,3,2,1,2,1,0,0,7,10,20,1,5,47,52,0.327,18.7,20.6,11.09,6.71,0.364,0.338,0.702,68,0,61.66666666666666,0,0,2,9,0,1.0,1.351,0.153428377,0.172748486,0,89.33333333333331,0.0,10000,1995,1,13,21,0,0,0,0,0,1,0,0,0,0,0
2013,2016,6.23,15,0,0,0,0,0.0,8.666666666666666,10,0,11,0,7,6,6,2.42,0,0,0,0,46,203,0.303,3,0,1,1,1,2,0,0,0,0,3,3,0,1,9,8,0.37,13.5,23.4,7.27,11.42,0.467,0.394,0.861,15,0,8.666666666666666,1,0,1,1,0,0.667,0.029,0.0296108291,0.202359315,0,98.0,0.0,7000,1995,1,13,22,0,0,0,0,0,1,0,0,0,0,0
2013,2017,3.67,35,9,8,0,2,0.529,137.33333333333334,128,8,64,4,139,61,56,1.4,0,0,9,0,598,2550,0.247,27,1,9,2,2,3,1,24,7,2,2,2,0,8,120,134,0.321,72.9,18.6,9.11,4.19,0.333,0.349,0.682,35,24,137.33333333333334,0,0,7,20,2,1.0,3.221,0.358044164,0.560403479,0,235.3333333333333,0.0,16000,1995,1,13,23,0,0,0,0,0,1,0,0,0,0,0
2013,2018,2.96,62,6,3,27,3,0.667,67.0,58,4,37,4,75,23,22,1.42,0,0,0,4,293,1181,0.233,9,1,3,0,3,4,0,0,0,6,44,35,6,3,54,62,0.318,19.0,17.6,10.07,4.97,0.341,0.325,0.666,62,0,67.0,1,0,4,7,0,0.917,2.948,0.304219097,0.864622576,0,302.3333333333333,0.0,16000,1995,1,13,24,0,0,0,0,0,1,0,0,0,0,0
2013,2019,3.46,61,2,5,16,7,0.286,54.66666666666666,39,6,34,1,48,24,21,1.34,0,0,0,3,236,982,0.202,7,1,3,5,4,2,0,0,0,2,29,29,6,2,54,57,0.229,16.1,18.0,7.9,5.6,0.318,0.342,0.66,61,0,54.66666666666666,0,0,1,9,1,1.0,0.824,0.117727584,0.98235016,0,357.0,0.0,21000,1995,1,13,25,0,0,0,0,0,1,0,0,0,0,0
2005,2005,4.02,51,5,3,3,6,0.625,65.0,52,5,21,8,63,30,29,1.12,0,0,0,0,264,1057,0.224,11,3,3,0,3,2,0,0,0,5,14,8,1,6,58,59,0.287,20.7,16.3,8.72,2.91,0.31,0.362,0.672,51,0,65.0,0,2,2,8,0,1.0,1.466,0.0685920578,0.0685920578,0,65.0,0.0,4200,1986,5,28,20,0,0,0,0,0,0,1,0,0,0,0
2005,2006,3.48,46,0,2,3,2,0.0,54.333333333333336,46,5,29,10,50,24,21,1.38,0,0,0,2,241,945,0.235,8,0,3,3,1,2,0,0,0,0,14,8,0,6,64,39,0.285,20.5,17.4,8.28,4.8,0.357,0.352,0.709,46,0,54.333333333333336,0,0,2,9,2,1.0,0.593,0.0259515571,0.0945436149,0,119.33333333333334,0.0,5700,1986,5,28,21,0,0,0,0,0,0,1,0,0,0,0
2019,2019,9.0,3,0,0,0,0,0.0,2.0,2,0,2,0,2,2,2,2.0,0,0,0,0,10,46,0.25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0.333,15.3,23.0,9.0,9.0,0.4,0.25,0.65,3,0,2.0,0,0,0,0,0,0.0,-0.037,0.0184804928,0.0184804928,0,2.0,0.0,2700,1993,5,17,27,0,0,0,0,0,0,0,0,1,0,0
2011,2015,4.19,49,6,1,0,2,0.857,86.0,83,8,35,4,87,43,40,1.37,0,0,2,0,377,1528,0.249,6,2,4,1,0,17,0,7,4,2,11,4,0,6,78,86,0.314,31.2,17.8,9.1,3.66,0.327,0.351,0.678,49,7,86.0,2,0,6,10,0,0.8890000000000001,1.773,0.272912424,0.287576809,0,88.0,0.0,6800,1992,7,14,24,0,0,0,0,0,1,0,0,0,0,0
2011,2016,7.09,41,0,2,0,0,0.0,47.0,63,5,20,5,32,37,37,1.77,0,0,0,0,223,865,0.325,17,1,2,2,1,7,0,1,0,0,12,2,0,4,44,57,0.365,21.1,18.4,6.13,3.83,0.398,0.5,0.898,41,1,47.0,0,0,4,5,1,1.0,-0.11,0.0541455161,0.341722325,0,135.0,0.0,6000,1992,7,14,25,0,0,0,0,0,1,0,0,0,0,0
2011,2017,5.7,24,1,0,0,0,1.0,30.0,48,6,14,0,19,27,19,2.07,0,0,0,0,147,552,0.361,9,2,0,0,0,0,0,2,0,1,7,1,0,4,34,32,0.389,23.0,18.4,5.7,4.2,0.422,0.594,1.016,24,2,30.0,2,0,0,4,1,0.667,-0.372,0.0307570978,0.372479423,0,165.0,0.0,5200,1992,7,14,26,0,0,0,0,0,1,0,0,0,0,0
2011,2018,6.11,15,0,0,1,0,0.0,28.0,37,4,13,1,23,19,19,1.79,0,0,1,0,134,513,0.308,6,0,0,0,0,1,0,2,0,0,10,1,0,1,20,40,0.355,34.2,18.3,7.39,4.18,0.381,0.458,0.839,15,2,28.0,0,0,1,1,0,1.0,0.269,0.0170244264,0.389503849,0,193.0,0.0,5200,1992,7,14,27,0,0,0,0,0,1,0,0,0,0,0
2011,2019,5.13,16,1,0,0,0,1.0,40.333333333333336,51,2,19,1,22,25,23,1.74,0,0,0,0,191,695,0.305,8,1,1,3,0,2,1,8,1,0,6,1,0,2,42,55,0.336,43.4,17.2,4.91,4.24,0.374,0.401,0.775,16,8,40.333333333333336,1,0,1,1,0,0.667,-0.009,0.0246406571,0.414144506,0,233.3333333333333,0.0,4500,1992,7,14,28,0,0,0,0,0,1,0,0,0,0,0
2011,2011,8.87,6,0,2,0,0,0.0,22.33333333333333,33,7,8,1,11,22,22,1.84,0,0,0,0,105,347,0.363,4,0,4,1,0,1,0,2,0,0,1,0,0,3,25,23,0.351,57.8,15.5,4.43,3.22,0.416,0.637,1.053,6,2,22.33333333333333,0,0,1,0,0,1.0,-0.437,0.00981266726,0.00981266726,0,22.33333333333333,0.0,2600,1988,4,12,24,0,0,0,0,0,1,0,0,0,0,0
2011,2012,3.95,10,0,0,0,1,0.0,13.666666666666666,15,0,6,0,6,6,6,1.54,0,0,0,0,60,210,0.288,4,0,2,0,0,0,0,1,0,0,3,0,0,0,15,16,0.326,21.0,15.4,3.95,3.95,0.362,0.365,0.727,10,1,13.666666666666666,0,0,0,2,0,1.0,0.182,0.0055957867,0.015408454,0,35.99999999999999,0.0,2800,1988,4,12,25,0,0,0,0,0,1,0,0,0,0,0
2017,2019,15.19,4,0,0,0,0,0.0,5.333333333333333,12,0,1,0,3,10,9,2.44,0,0,0,0,30,92,0.414,2,0,0,0,0,1,0,0,0,0,2,0,0,0,9,5,0.462,23.0,17.3,5.06,1.69,0.433,0.483,0.916,4,0,5.333333333333333,0,0,0,0,0,0.0,-0.292,0.0314852841,0.0314852841,0,5.333333333333333,0.0,2700,1998,12,16,22,0,0,0,0,0,0,0,0,1,0,0
2015,2016,7.23,17,2,3,0,0,0.4,61.0,89,6,23,6,42,51,49,1.84,0,0,0,0,293,1071,0.346,11,1,2,5,0,4,0,11,2,0,3,0,0,4,61,70,0.388,63.0,17.6,6.2,3.39,0.405,0.467,0.872,17,11,61.0,1,0,1,4,0,0.833,-0.317,0.0998307953,0.0998307953,0,61.0,0.0,4500,1997,1,7,20,0,0,0,0,0,0,0,0,1,0,0
2015,2017,4.46,25,11,7,0,0,0.611,149.33333333333334,161,19,34,12,126,76,74,1.31,0,0,12,0,637,2350,0.276,24,3,6,2,0,5,1,25,11,0,0,0,0,16,162,136,0.323,94.0,15.7,7.59,2.05,0.328,0.425,0.753,25,25,149.33333333333334,0,0,7,11,1,1.0,3.387,0.28785489,0.387685685,0,210.3333333333333,0.0,15000,1997,1,7,21,0,0,0,0,0,0,0,0,1,0,0
2015,2018,3.95,23,13,7,0,0,0.65,134.33333333333334,144,8,35,11,101,62,59,1.33,1,0,14,0,577,2135,0.275,28,0,4,4,0,3,0,23,13,0,1,0,0,16,166,116,0.325,92.8,15.9,6.77,2.34,0.332,0.375,0.707,23,23,134.33333333333334,0,0,12,18,3,1.0,3.661,0.284974093,0.672659778,0,344.6666666666667,0.0,15000,1997,1,7,22,0,0,0,0,0,0,0,0,1,0,0
2015,2019,3.38,27,11,5,0,0,0.688,157.33333333333334,165,5,36,5,105,68,59,1.28,0,0,18,0,666,2447,0.268,28,2,5,4,0,5,0,27,11,0,0,0,0,16,193,157,0.314,90.6,15.6,6.01,2.06,0.312,0.344,0.656,27,27,157.33333333333334,2,0,15,20,0,0.946,3.096,0.207392197,0.880051975,0,502.0,0.0,15000,1997,1,7,23,0,0,0,0,0,0,0,0,1,0,0
2013,2013,4.0,5,0,1,0,0,0.0,9.0,9,1,3,0,5,4,4,1.33,0,0,0,0,38,170,0.257,2,0,0,0,0,1,1,1,0,0,2,0,0,0,10,11,0.276,34.0,18.9,5.0,3.0,0.316,0.4,0.716,5,1,9.0,0,0,1,0,0,1.0,0.141,0.0156081808,0.0156081808,0,9.0,0.0,2600,1989,7,25,25,0,0,0,0,0,1,0,0,0,0,0
2015,2015,7.91,37,4,4,0,2,0.5,58.0,79,7,42,6,55,58,51,2.09,0,0,0,0,293,1155,0.333,10,1,3,5,0,9,0,10,2,2,3,3,0,7,68,40,0.4,31.2,19.9,8.53,6.52,0.438,0.473,0.911,37,10,58.0,1,0,5,8,0,0.929,-1.074,0.186014936,0.186014936,0,58.0,0.0,4400,1996,10,10,20,0,0,0,0,0,0,0,0,1,0,0
2015,2018,7.71,14,1,2,0,2,0.333,11.666666666666666,9,1,10,0,11,10,10,1.63,0,0,0,0,52,202,0.214,0,0,0,0,0,2,0,0,0,1,2,6,0,0,14,8,0.267,14.4,17.3,8.49,7.71,0.365,0.286,0.651,14,0,11.666666666666666,0,0,1,2,0,1.0,-0.129,0.0407105848,0.292715369,0,98.0,0.0,4000,1996,10,10,23,0,0,0,0,1,0,0,0,0,0,0
2015,2019,5.79,26,2,1,0,2,0.667,23.33333333333333,20,1,24,2,27,16,15,1.89,0,0,0,0,115,447,0.225,4,0,0,0,0,6,0,0,0,2,6,2,0,2,21,21,0.311,17.2,19.2,10.41,9.26,0.4,0.303,0.703,26,0,23.33333333333333,0,0,2,2,0,1.0,-0.146,0.0349075975,0.327622966,0,121.33333333333331,0.0,3700,1996,10,10,24,0,0,0,0,1,0,0,0,0,0,0
2003,2003,4.89,50,1,6,0,6,0.143,99.33333333333331,121,12,37,9,42,65,54,1.59,0,0,3,0,451,1691,0.306,26,3,8,1,1,0,0,12,0,1,6,7,0,14,113,121,0.318,33.8,17.0,3.81,3.35,0.377,0.477,0.854,50,12,100.0,6,1,5,16,3,0.778,0.581,0.0634920635,0.0634920635,0,99.33333333333331,0.0,2900,1980,12,16,24,0,0,0,0,0,0,1,0,0,0,0
2015,2016,6.35,30,7,5,0,0,0.583,119.0,153,19,37,8,71,89,84,1.6,0,0,5,0,538,2027,0.318,28,1,7,5,0,5,1,23,6,1,3,0,0,13,109,153,0.338,67.6,17.0,5.37,2.8,0.373,0.499,0.872,30,23,119.0,3,0,5,12,1,0.85,0.611,0.322335025,0.322335025,0,119.0,0.0,5500,1996,6,19,21,0,0,0,0,0,0,0,0,1,0,0
2019,2019,4.82,26,4,8,0,2,0.333,112.0,119,12,39,5,68,65,60,1.41,0,0,8,1,493,1900,0.267,26,3,0,3,0,6,2,20,4,0,3,1,0,9,109,153,0.29,73.1,17.0,5.46,3.13,0.331,0.419,0.75,26,20,112.0,0,1,7,14,0,1.0,0.853,0.171800137,0.171800137,0,112.0,0.0,8000,2000,4,6,20,0,0,0,0,0,0,0,1,0,0,0
2007,2007,5.18,18,3,2,0,0,0.6,41.66666666666666,55,5,17,4,19,29,24,1.73,0,0,2,0,201,775,0.316,15,0,3,3,0,3,1,8,3,0,2,2,0,3,43,60,0.327,43.1,18.6,4.1,3.67,0.384,0.489,0.873,18,8,41.0,0,0,2,5,0,1.0,-0.014,0.0164917541,0.0164917541,0,41.66666666666666,0.0,2500,1984,7,21,24,1,0,0,0,0,0,0,0,0,0,0
2007,2008,8.49,12,0,2,0,0,0.0,23.33333333333333,40,3,11,1,10,22,22,2.19,0,0,0,0,118,415,0.385,6,0,0,2,0,1,0,2,0,0,4,0,0,2,27,29,0.398,34.6,17.8,3.86,4.24,0.441,0.529,0.97,12,2,23.33333333333333,3,0,4,7,0,0.786,-0.248,0.0134048257,0.0298965798,0,64.99999999999999,0.0,2500,1984,7,21,25,1,0,0,0,0,0,0,0,0,0,0
2007,2012,0.0,1,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0.5,0,0,0,0,7,26,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.143,26.0,13.0,0.0,0.0,0.143,0.143,0.286,1,0,2.0,0,0,0,0,0,0.0,0.067,0.000329163924,0.0302257437,0,97.0,0.0,3500,1984,7,21,29,1,0,0,0,0,0,0,0,0,0,0
2011,2013,9.55,13,0,3,1,0,0.0,33.0,46,4,20,3,25,35,35,2.0,0,0,0,0,162,683,0.341,12,1,2,2,0,4,0,7,0,0,3,1,0,6,29,37,0.389,52.5,20.7,6.82,5.45,0.431,0.533,0.964,13,7,33.0,0,0,1,9,1,1.0,-0.513,0.0258342304,0.0258342304,0,33.0,0.0,2900,1992,4,11,22,0,0,0,0,0,1,0,0,0,0,0
1998,2002,15.75,10,0,2,0,1,0.0,8.0,17,4,6,0,4,15,14,2.88,0,0,0,0,45,197,0.459,1,0,1,1,1,1,0,1,0,0,1,2,0,1,7,10,0.433,19.7,24.6,4.5,6.75,0.523,0.811,1.334,10,1,8.0,0,0,1,0,0,1.0,-0.605,0.0,0.0,0,8.0,0.0,2200,1975,11,6,28,0,0,0,0,0,1,0,0,0,0,0
1998,2003,0.0,3,0,0,0,0,0.0,0.6666666666666666,1,0,1,1,0,0,0,3.0,0,0,0,0,6,26,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.25,8.7,39.0,0.0,13.5,0.5,0.25,0.75,3,0,0.6666666666666666,0,0,0,0,0,0.0,-0.003,0.0,0.0,0,8.666666666666666,0.0,2200,1975,11,6,29,0,0,0,0,0,1,0,0,0,0,0
1998,2004,2.33,21,5,2,0,4,0.714,38.66666666666666,23,0,9,3,21,10,10,0.83,0,0,0,0,147,591,0.17,5,0,0,0,0,0,0,2,1,4,1,3,0,4,65,26,0.202,28.1,15.3,4.89,2.09,0.238,0.207,0.445,21,2,39.333333333333336,0,0,3,11,1,1.0,1.645,0.0363636364,0.0363636364,0,47.33333333333332,0.0,3600,1975,11,6,30,0,0,0,0,1,0,0,0,0,0,0
1998,2005,5.03,42,0,1,2,3,0.0,34.0,45,3,15,1,24,24,19,1.76,0,0,0,0,166,639,0.313,10,0,5,1,1,0,0,0,0,0,8,9,0,1,38,38,0.356,15.2,18.8,6.35,3.97,0.379,0.444,0.823,42,0,34.0,0,0,7,7,0,1.0,0.154,0.0144404332,0.0508040696,0,81.33333333333331,0.0,4000,1975,11,6,31,0,0,0,0,1,0,0,0,0,0,0
1998,2006,5.03,32,1,1,0,0,0.5,19.666666666666668,21,2,13,5,2,13,11,1.73,0,0,0,0,96,350,0.276,1,0,2,0,1,1,0,0,0,1,2,1,0,2,36,17,0.264,10.9,17.8,0.92,5.95,0.415,0.368,0.783,32,0,19.666666666666668,0,0,3,5,0,1.0,-0.195,0.00173010381,0.0525341734,0,101.0,0.0,3500,1975,11,6,32,0,0,0,0,1,0,0,0,0,0,0
2011,2018,3.58,33,1,1,0,5,0.5,32.666666666666664,31,4,13,1,20,13,13,1.35,0,0,0,2,132,486,0.27,3,0,1,2,0,0,0,0,0,1,5,6,0,7,43,23,0.29,14.7,14.9,5.51,3.58,0.344,0.4,0.744,33,0,32.666666666666664,0,0,1,2,0,1.0,1.01,0.022945966,0.0617769486,0,48.0,0.0,3000,1992,8,23,27,0,0,0,0,0,0,0,0,1,0,0
2011,2019,1.99,29,1,0,0,1,1.0,40.66666666666666,31,1,11,1,25,10,9,1.03,0,0,0,0,159,544,0.214,5,1,1,1,0,0,0,3,0,1,9,3,0,3,58,32,0.25,18.8,13.4,5.53,2.43,0.272,0.283,0.555,29,3,40.66666666666666,0,1,2,8,0,1.0,1.196,0.0177960301,0.0795729787,0,88.66666666666666,0.0,3000,1992,8,23,28,0,0,0,0,0,0,0,0,1,0,0
2017,2017,6.48,11,0,2,0,0,0.0,25.0,28,2,22,1,23,20,18,2.0,0,0,0,0,123,516,0.289,6,0,1,2,0,2,0,6,0,0,4,0,0,1,27,21,0.351,46.9,20.6,8.28,7.92,0.418,0.412,0.83,11,6,25.0,0,0,3,2,0,1.0,-0.13,0.0575709779,0.0575709779,0,25.0,0.0,3100,1998,3,13,20,0,0,0,0,0,0,0,1,0,0,0
2017,2018,11.42,6,0,0,0,0,0.0,8.666666666666666,11,0,7,0,7,12,11,2.08,0,0,0,0,45,184,0.297,4,0,0,1,0,1,1,0,0,0,4,0,0,0,12,8,0.355,30.7,21.2,7.27,7.27,0.4,0.405,0.805,6,0,8.666666666666666,0,0,1,1,0,1.0,-0.182,0.0044411547,0.0620121326,0,33.666666666666664,0.0,3100,1998,3,13,21,0,0,0,0,0,0,0,1,0,0,0
2017,2019,4.1,63,3,8,2,10,0.273,68.0,64,4,40,5,60,33,31,1.53,0,0,0,1,303,1204,0.257,9,3,4,5,3,3,0,0,0,3,19,13,0,8,64,66,0.316,19.1,17.7,7.94,5.29,0.365,0.365,0.73,63,0,68.0,0,0,3,11,1,1.0,1.032,0.0253251198,0.0873372524,0,101.66666666666666,0.0,8000,1998,3,13,22,0,0,0,0,0,0,0,1,0,0,0
2013,2013,4.5,5,0,0,0,0,0.0,8.0,11,0,5,0,7,4,4,2.0,0,0,0,0,40,157,0.314,3,0,0,0,0,1,0,0,0,0,4,1,0,0,9,8,0.393,31.4,19.6,7.88,5.63,0.4,0.4,0.8,5,0,8.0,0,0,1,1,0,1.0,0.131,0.0296017223,0.0296017223,0,8.0,0.0,2800,1994,9,4,20,0,0,0,0,0,0,0,0,1,0,0
2013,2014,2.47,48,6,2,0,11,0.75,69.33333333333333,53,2,29,3,73,21,19,1.18,0,0,0,2,280,1175,0.22,9,0,4,3,0,6,1,0,0,6,6,8,0,9,66,52,0.302,24.5,16.9,9.48,3.76,0.308,0.282,0.59,48,0,69.33333333333333,1,0,11,13,1,0.96,3.357,0.263619048,0.29322077,0,77.33333333333333,0.0,17000,1994,9,4,21,0,0,0,0,0,0,0,0,1,0,0
2013,2017,4.87,13,5,3,0,2,0.625,44.333333333333336,53,3,15,1,45,25,24,1.53,0,0,1,0,198,780,0.298,13,0,2,2,0,0,0,7,4,1,1,1,0,3,43,39,0.379,60.0,17.6,9.14,3.05,0.352,0.421,0.773,13,7,44.333333333333336,0,0,2,7,0,1.0,0.606,0.190851735,0.95589871,0,215.0,0.0,12000,1994,9,4,24,0,0,0,0,0,0,0,0,1,0,0
2013,2018,3.79,18,1,2,9,0,0.333,19.0,16,1,6,2,23,11,8,1.16,0,0,0,5,78,322,0.232,4,1,1,0,0,0,0,0,0,1,14,14,1,1,12,18,0.333,17.9,16.9,10.89,2.84,0.312,0.362,0.674,18,0,19.0,0,0,0,3,1,1.0,0.276,0.413027387,1.368926097,0,234.0,0.0,12000,1994,9,4,25,0,0,0,0,0,0,0,0,1,0,0
